#start	end	length	mean	median	max
1	234	234	2.40	2.5	5
804	815	12	150.83	168	217
2208	2217	10	3.30	3	7
2263	2270	8	87.25	100	102
3894	3898	5	106.40	131	147
4477	4491	15	1392.87	1476	1601
4627	4870	244	1823.41	1889	4132
6274	6284	11	8.45	8	22
6322	6353	32	23.00	20	65
7098	7223	126	13.93	9	33
7350	7396	47	19.89	20	37
8813	8872	60	115.53	126	134
9971	9990	20	104.80	111	114
11080	11102	23	284.39	288.5	363
13518	13538	21	26.90	25.5	52
13584	13875	292	1.77	2	4
14365	14376	12	0.75	1	1
14491	14519	29	4.00	3	10
14556	14768	213	52.72	60	105
15204	15235	32	5.88	4	10
15281	15293	13	73.23	80	85
16548	16798	251	11.49	6	68
16850	16868	19	139.16	138.5	188
18933	18949	17	187.24	198.5	209
19940	20234	295	26.66	23	61
20835	20942	108	38.28	28	162
21198	21205	8	15.75	18	18
21249	21286	38	0.97	1	1
21533	21655	123	8.20	8	40
21854	21964	111	46.28	50.5	130
22009	22027	19	32.37	35.5	39
23006	23255	250	8.79	4	74
24786	24791	6	22.50	27	28
26631	26642	12	57.08	63	65
27875	27888	14	56.36	59	68
29533	29711	179	392.92	458.5	572
29763	30068	306	98.12	7	302
31590	31681	92	0.09	0	1
32564	32575	12	29.33	32	32
32624	32643	20	43.55	45	57
33244	33276	33	67.91	72	85
34297	34310	14	7.86	8	9
35796	35932	137	25.12	29	36
35964	36151	188	111.69	111	145
36428	36486	59	25.02	25	29
36692	36927	236	175.36	187	388
37768	37847	80	34.15	34	111
38493	38506	14	23.93	25	32
40546	40559	14	41.64	45	45
41934	41997	64	108.77	110	124
43329	43333	5	31.00	39	39
44279	44298	20	129.55	140	145
44806	44899	94	81.70	2	428
46073	46074	2	1.50	3	3
47188	47192	5	835.20	1046	1065
47667	47678	12	313.42	344	348
48249	48267	19	23.74	25	26
48312	48323	12	3.08	3	4
49455	49460	6	14.83	18	18
49944	49960	17	23.41	24.5	27
50084	50103	20	5.00	4	22
50668	50688	21	129.00	136	143
51604	51667	64	17.20	12	36
53309	53496	188	59.40	45	114
53635	53815	181	2181.35	2342	3942
55356	55420	65	106.43	108	303
55494	55565	72	244.89	110	680
55599	55783	185	4281.68	3239	7997
58668	58797	130	1039.15	1087	1904
58914	58940	27	954.93	1064	1320
59015	59046	32	164.97	173	184
59121	59130	10	49.60	55	57
59164	59355	192	8.82	3	140
59734	59788	55	31.87	33	37
59885	59987	103	27.08	24	66
61923	61928	6	15.67	19	20
64212	64219	8	7.50	8	10
66097	66255	159	31.34	41.5	58
66306	66323	18	32.72	31	40
68115	68249	135	36.09	16	149
69231	69295	65	0.43	0	2
70496	70601	106	19.42	19	35
70884	70974	91	48.24	53	59
71434	71511	78	16.97	10	43
74661	74780	120	16.65	16	26
75168	75200	33	23.94	22	32
75245	75265	21	9.52	10	10
76151	76209	59	117.53	121	198
76633	76680	48	21.40	6	100
76774	76781	8	9.75	7	36
77325	77402	78	147.62	144	276
77724	77815	92	41.40	51	62
77854	77858	5	2.40	3	3
79961	80076	116	3.55	3	19
81616	81662	47	91.96	93	102
82443	82453	11	78.91	87.5	93
84706	84767	62	415.52	447	458
85014	85019	6	575.33	692	699
85419	85509	91	28.14	29	37
86260	86282	23	34.70	36.5	39
86329	86573	245	1.38	1	3
87573	87680	108	4.21	5	8
89043	89115	73	3.30	3	12
89983	90012	30	46.30	50	56
90640	90952	313	25.03	0	637
93386	93409	24	13.33	15	17
93453	93463	11	8.18	9	9
