#start	end	length	mean	median	max
1	2003	2003	18.91	12	84
2674	4525	1852	35.59	11	376
4704	4825	122	460.70	545	688
5520	5629	110	33.89	13	335
6129	6625	497	7.13	6	23
7245	7468	224	11.96	13	22
7674	7894	221	1.74	2	5
8151	8757	607	8.51	8	19
8909	9017	109	9.34	5	22
9181	12564	3384	82.85	17	1302
14705	15340	636	124.62	107	311
16953	17601	649	75.22	47	399
17816	18024	209	22.43	23	40
18578	19083	506	82.44	69	173
19379	19798	420	4.55	3	34
20244	20552	309	1.13	1	3
21430	21548	119	1.98	3	3
21826	22588	763	1.73	1	7
22923	27495	4573	3.54	3	16
27842	28116	275	99.24	6	357
29057	29248	192	1.36	1	3
29667	29737	71	2.73	1	6
30117	30549	433	6.05	2	32
31868	31984	117	3.22	3	15
32532	33094	563	11.15	1	84
33495	33517	23	3.22	3	4
34758	35023	266	4.98	5	10
35382	35431	50	6.68	7	8
35547	35988	442	1.64	1	10
36131	36345	215	17.73	17	39
36662	36870	209	1.34	1	5
37439	37667	229	2.32	2	10
38263	38498	236	2.26	2	6
38695	40447	1753	3.30	2	12
42051	42431	381	2.54	3	6
43003	43531	529	6.60	2	21
43974	44108	135	6.78	7.5	12
45250	45693	444	18.22	4	91
46013	46162	150	20.12	21	38
46590	47406	817	12.25	11	36
48173	48782	610	20.81	9	97
49894	50131	238	14.06	14	32
50427	50449	23	8.57	9	13
50715	51611	897	35.95	20	145
51646	51701	56	2.52	1	5
51787	51830	44	1.86	2	4
51907	52160	254	4.11	4	6
52261	52577	317	1.79	2	3
52681	53874	1194	2.45	2	9
53987	54180	194	3.03	3	6
54641	55057	417	13.65	7.5	49
55863	56211	349	23.79	23	54
56438	56597	160	6.96	7	10
57052	61393	4342	23.26	10	481
61980	62375	396	37.72	1	214
62800	62927	128	2.83	3	7
63274	63318	45	2.24	2.5	3
63521	64110	590	4.25	4	9
64586	64731	146	3.88	4	7
65501	65636	136	47.43	46	78
65764	65804	41	8.61	9	11
66205	67390	1186	327.74	17	2106
67902	68110	209	42.17	45	67
68337	68943	607	19.32	14	88
70028	70212	185	1.04	1	3
70841	70997	157	1.52	0	8
71323	72227	905	1.15	1	5
73003	73946	944	1.00	1	2
74329	74909	581	0.71	1	2
75157	76216	1060	1.27	1	5
76476	76893	418	1.09	1	7
77117	77460	344	4.09	3	9
78110	78300	191	4.99	5	9
78500	79544	1045	3.78	3	12
