#start	end	length	mean	median	max
1	111	111	4.26	4	14
244	1133	890	8.83	8	81
3108	3329	222	14.57	12	37
3942	4153	212	44.54	48	86
4349	4444	96	33.51	16	146
4721	4810	90	682.09	701	847
5528	5572	45	147.80	80.5	332
6518	6623	106	8.11	8	22
8283	8287	5	4.80	6	6
8480	8481	2	2.00	4	4
8917	8985	69	17.97	16	37
11749	11902	154	56.38	1	244
11993	12270	278	40.24	10	647
14722	14809	88	87.78	89	132
16988	17195	208	68.55	56	292
19384	19780	397	7.24	6	27
20297	20426	130	2.25	1	16
22509	22510	2	1.50	3	3
26650	26652	3	6.67	10	10
27379	27483	105	10.66	12	18
27883	28057	175	136.03	18	357
29096	29213	118	1.79	2	3
30204	30483	280	3.24	3	13
31870	31967	98	31.36	18	73
32601	33034	434	4.82	2	84
35582	35605	24	2.96	3	5
35858	35949	92	15.43	3	80
36682	36684	3	59.33	89	89
37525	37647	123	7.62	9	11
39211	39310	100	3.82	5	5
39869	40279	411	2.21	2	4
42152	42213	62	5.03	6	8
43084	43201	118	2.04	2	5
44024	44079	56	20.66	23	31
45295	45637	343	39.29	4	255
46088	46103	16	31.31	33	47
47102	47302	201	19.57	18	30
48227	48447	221	8.75	6.5	33
48553	48767	215	28.49	33	58
49992	50072	81	21.83	14	47
50829	50962	134	141.59	63	510
51245	51479	235	67.29	47.5	120
54847	54929	83	37.88	30	57
56058	56059	2	16.00	32	32
56447	56583	137	14.66	14	25
59665	59785	121	38.45	44	60
62055	62115	61	86.39	76	176
62293	62336	44	3.91	4	16
64090	64101	12	25.67	28	28
65509	65519	11	72.45	97	100
66438	66525	88	417.26	86	1404
66883	67081	199	3.36	3	7
67256	67303	48	17.69	15	38
68767	68874	108	5.36	5	8
70870	70871	2	3.50	7	7
73011	73022	12	4.58	5	5
77323	77458	136	1.84	1	8
79100	79248	149	2.03	2	8
79345	79394	50	8.58	11	11
80292	80308	17	3.71	4	4
81290	81291	2	1.00	2	2
82159	82189	31	8.23	7.5	13
82943	82991	49	4.31	5	5
84554	84846	293	26.33	6	90
86221	86657	437	20.23	17	47
88317	88623	307	4.63	5	20
88954	89147	194	44.42	51	97
90438	90557	120	22.10	9	90
92379	92441	63	6.46	7	11
92544	92603	60	2.05	3	3
93489	93580	92	3.40	2	29
94790	94833	44	18.52	17	25
95278	95458	181	173.29	207.5	415
96659	96761	103	7.00	8	11
97140	97215	76	15.75	16	18
97378	97545	168	83.91	85	171
98818	98847	30	32.30	41	57
98974	99075	102	5.62	5	7
99967	100198	232	4.92	4	11
