#start	end	length	mean	median	max
1	111	111	2.29	2	9
244	1133	890	8.51	8	81
3108	3254	147	14.96	7.5	37
3289	3329	41	2.20	3	3
3942	4153	212	43.57	44	86
4349	4372	24	94.83	106	146
4408	4444	37	2.95	4	5
4721	4810	90	682.09	701	847
5528	5530	3	221.00	331.5	332
6518	6523	6	17.00	20	22
6560	6623	64	7.80	8	9
8283	8287	5	4.80	6	6
8480	8481	2	2.00	4	4
8917	8931	15	14.93	16	16
8977	8985	9	28.44	32.5	37
11749	11902	154	55.99	0	244
11993	12270	278	27.56	10	400
14722	14809	88	31.67	31	46
16988	17195	208	26.28	17	84
19384	19449	66	9.02	6	20
19491	19780	290	5.80	4	16
20297	20426	130	1.85	0	16
22509	22510	2	1.50	3	3
26650	26652	3	6.67	10	10
27379	27483	105	10.66	12	18
27883	28017	135	81.27	93.5	146
28049	28057	9	2.67	3	3
29096	29213	118	1.72	2	2
30204	30483	280	2.59	3	7
31870	31884	15	67.93	73	73
31932	31967	36	16.83	18	18
32601	33034	434	4.42	0	84
35582	35605	24	1.92	2	2
35858	35949	92	15.43	3	80
36682	36684	3	59.33	89	89
37525	37647	123	7.62	9	11
39211	39310	100	3.82	5	5
39869	40279	411	1.75	2	3
42152	42172	21	7.24	8	8
43084	43201	118	1.25	0	5
44060	44079	20	28.20	30	31
45295	45516	222	20.82	2	104
45551	45637	87	98.94	65	255
46088	46103	16	31.31	33	47
47102	47302	201	19.57	18	30
48227	48447	221	8.14	3	33
48559	48767	209	29.11	33	58
49992	50011	20	12.65	14	14
50068	50072	5	37.00	46	47
50829	50962	134	141.59	63	510
51245	51479	235	64.93	46	120
54847	54929	83	37.88	30	57
56058	56059	2	16.00	32	32
56447	56583	137	14.63	14	25
59665	59785	121	38.11	44	60
62055	62115	61	86.39	76	176
62293	62336	44	3.91	4	16
64090	64101	12	25.67	28	28
65509	65519	11	72.45	97	100
66438	66467	30	18.23	19	20
66513	66525	13	1154.77	1217	1404
66883	67081	199	1.87	2	5
67256	67303	48	17.58	15	38
68767	68874	108	5.36	5	8
70870	70871	2	3.50	7	7
73011	73022	12	4.58	5	5
77323	77395	73	2.26	1	8
77441	77458	18	0.00	0	0
79100	79248	149	1.57	2	2
79345	79394	50	8.58	11	11
80292	80306	15	3.73	4	4
81290	81291	2	0.00	0	0
82159	82189	31	8.23	7.5	13
82943	82981	39	4.51	5	5
84554	84794	241	13.41	13.5	29
84840	84846	7	4.57	5.5	6
86221	86560	340	13.39	8	47
86596	86657	62	18.23	17	29
88317	88623	307	4.36	4	11
88954	89037	84	18.62	18	27
89067	89147	81	26.95	33	40
90438	90443	6	66.17	79	81
90486	90557	72	6.28	6	9
92379	92441	63	6.46	7	11
92544	92603	60	2.05	3	3
93489	93580	92	3.30	2	29
94790	94833	44	18.52	17	25
95278	95458	181	172.87	207.5	415
96659	96761	103	7.00	8	11
97140	97215	76	9.32	10	14
97378	97435	58	83.36	87	95
97487	97545	59	124.73	129	171
98818	98847	30	32.30	41	57
98974	99075	102	5.62	5	7
99967	100198	232	3.85	4	11
100493	100665	173	21.18	24.5	28
101293	101394	102	6.75	7	11
101566	101795	230	0.02	0	1
102150	102171	22	7.55	8	8
102207	102420	214	1.16	0	3
103117	103161	45	0.62	1	1
104383	104397	15	19.27	21	21
105112	105512	401	9.13	3	42
106818	106850	33	46.91	48	57
107889	107927	39	23.26	22	30
108297	108298	2	15.00	30	30
109853	110030	178	10.95	10	19
110688	110870	183	2.10	0	20
112647	112656	10	20.20	22	23
112689	112690	2	2.00	4	4
113354	115141	1788	10.33	8	43
116412	116845	434	2.07	1	15
117350	117392	43	9.81	10	11
118869	118873	5	1.60	2	2
119309	119316	8	3.50	4	4
122064	122068	5	1.60	2	2
123554	123558	5	2.40	3	3
124033	124041	9	16.00	18	18
125374	125378	5	3.00	3	6
126150	126177	28	6.61	7	7
128785	128789	5	0.00	0	0
131033	131044	12	0.92	1	1
132452	132469	18	1.89	2	2
136013	136018	6	1.67	2	2
136057	136062	6	2.50	3	3
137326	137378	53	1.58	1	3
140997	141106	110	2.46	4	5
141589	141639	51	2.55	2	5
142108	142136	29	12.86	13	15
144632	144692	61	30.98	30.5	39
145575	145715	141	1.07	0	9
146634	146646	13	33.00	36.5	38
147649	147776	128	5.95	6	10
149237	149378	142	2.90	3	4
150057	150111	55	8.11	4	17
151225	151332	108	7.91	9	11
152740	152837	98	99.80	106	205
152943	153116	174	19.70	22	30
153462	153871	410	16.39	18	25
155078	155130	53	3.92	4	4
155179	155194	16	0.00	0	0
157247	157538	292	70.23	50	138
158889	158956	68	7.38	8	12
159065	159144	80	4.35	3	6
160295	160349	55	0.51	1	1
163721	163831	111	0.99	1	1
167837	167841	5	1.60	2	2
167969	167986	18	2.11	1	12
168491	168510	20	9.90	10	11
168559	168621	63	0.00	0	0
169972	170048	77	5.70	5	8
170370	170371	2	3.00	6	6
172960	172961	2	0.00	0	0
175635	175783	149	5.81	5	10
175982	176055	74	6.74	7	10
176995	177111	117	1.46	1	3
177175	177192	18	0.00	0	0
178426	178455	30	0.00	0	0
178503	178506	4	0.00	0	0
179923	180490	568	7.29	2	38
180695	180705	11	8.36	9	11
180916	180987	72	10.49	11	12
181570	181878	309	3.93	2	13
184009	184091	83	2.43	2	4
184527	184757	231	18.89	19.5	52
185544	185634	91	64.33	63	85
189222	189225	4	6.50	9	9
191587	191592	6	20.67	25	26
192547	192833	287	7.90	6	53
194766	194824	59	9.29	7	30
195026	195055	30	39.70	40	59
195092	195303	212	8.71	9	16
195955	196055	101	1.02	0.5	10
196103	196602	500	2.58	1	11
197809	197830	22	1.91	2	2
197868	198061	194	7.71	2	56
199292	199297	6	8.00	10	11
199340	199465	126	7.08	7	12
201928	202120	193	0.45	0	5
203303	203390	88	2.20	2	5
203842	204016	175	12.54	3	35
204260	204631	372	9.06	1	95
205007	205034	28	15.50	15	25
205164	205243	80	1.24	0	10
205520	205608	89	1.85	0	32
206611	206612	2	52.00	104	104
209563	209747	185	6.89	3	107
211089	211092	4	26.25	35	35
211933	212000	68	1.18	1	4
212547	212664	118	23.69	26	31
213040	213072	33	2.21	2	5
213124	213206	83	349.92	365.5	439
214248	214266	19	3.89	4	6
214309	214573	265	7.85	8	17
215759	215848	90	1.49	0	5
219799	219824	26	4.19	5	6
220417	220461	45	4.31	3	8
220610	220766	157	0.54	0	3
222120	222254	135	7.50	8	10
222302	222311	10	15.80	16	21
223638	223750	113	14.04	3	209
223881	223890	10	46.00	52	53
224719	224823	105	7.38	2	19
225482	225590	109	3.70	4	10
227157	227216	60	5.35	4	10
229161	229337	177	0.62	1	1
230385	230419	35	4.14	4	5
230454	230464	11	4.64	5	6
232052	232123	72	268.54	271	309
