#start	end	length	mean	median	max
187	189	3	0.00	0	0
315	336	22	1.77	1	5
2797	2800	4	0.00	0	0
3728	3733	6	1.00	1	2
5885	5965	81	9.04	7.5	23
7394	7664	271	8.82	2	100
8616	8728	113	1.81	1	16
9317	9375	59	4.64	3	17
9940	10041	102	0.71	1	2
10083	10091	9	0.00	0	0
10803	10840	38	1.29	1	2
11243	11592	350	72.95	0	466
13508	13595	88	71.66	48	180
14733	14759	27	2.81	3	3
14797	15019	223	2.58	0	15
15965	16093	129	0.00	0	0
16436	16498	63	0.11	0	1
17030	17048	19	1.21	1	2
17490	17872	383	0.56	0	2
19970	20003	34	0.00	0	0
21153	21197	45	0.42	0	1
23058	23340	283	0.68	1	2
24043	24472	430	0.94	0	4
25013	25115	103	0.00	0	0
25800	25806	7	0.00	0	0
28426	28428	3	0.00	0	0
29434	29436	3	0.67	1	1
29980	29997	18	1.89	2	3
31211	31277	67	1.70	2	2
32121	32161	41	0.00	0	0
32447	32548	102	9.68	2	42
32996	33367	372	0.23	0	1
34361	34510	150	0.67	0	3
34814	35338	525	0.51	0	5
37055	37102	48	0.00	0	0
38672	38772	101	0.70	0	3
39532	40127	596	0.98	0	8
41619	41662	44	0.00	0	0
41710	41719	10	0.00	0	0
42908	43197	290	1.44	0	11
44179	44307	129	0.45	0	1
46021	46042	22	0.95	1	1
46088	46185	98	2.44	1	10
47350	47413	64	13.62	21	21
48311	48367	57	1.16	1	2
50405	50446	42	1.62	1	5
51818	52215	398	6.77	3	45
52258	52276	19	13.16	14	15
52538	52645	108	549.69	464	1006
52859	52868	10	10.80	12	12
53805	53851	47	32.00	30	54
56684	56685	2	5.00	10	10
57184	57340	157	5.89	4	38
57788	57792	5	4.00	5	5
58741	58874	134	15.75	9	44
58921	58942	22	2.64	4	4
60143	60160	18	11.22	12	16
61079	61102	24	2.96	2	12
61787	61790	4	3.00	4	4
63408	63490	83	0.00	0	0
63540	63544	5	1.60	2	2
64844	64858	15	0.00	0	0
66632	66649	18	0.78	1	1
66887	67047	161	0.22	0	1
68386	68632	247	0.15	0	1
69674	69705	32	0.00	0	0
70863	70875	13	0.00	0	0
72394	72395	2	0.00	0	0
73831	73857	27	0.00	0	0
73897	74012	116	1.24	2	2
74832	74874	43	0.40	0	1
74919	75686	768	7.71	1	98
76833	76850	18	10.33	13	13
80076	80117	42	0.00	0	0
80163	80351	189	10.46	2	51
80745	80824	80	0.45	0	1
81419	81426	8	0.00	0	0
82316	82371	56	15.09	14	49
83923	83987	65	0.00	0	0
85203	85316	114	0.46	0	3
86457	86493	37	0.00	0	0
88009	88491	483	0.07	0	1
89260	89277	18	0.00	0	0
90217	90268	52	0.00	0	0
91837	91986	150	0.24	0	1
93325	93415	91	0.14	0	1
93644	93930	287	0.09	0	1
94351	94576	226	1.00	0	8
94865	95013	149	6.98	5.5	20
95269	95764	496	0.15	0	1
95987	96034	48	1.21	1	2
97651	98059	409	0.18	0	1
100443	100643	201	0.80	1	2
102065	102077	13	17.54	19	19
102453	102457	5	12.80	16	16
104263	104264	2	2.50	5	5
105549	105604	56	46.55	23	104
107957	108212	256	22.80	22	68
109114	109119	6	5.83	7	7
109777	109790	14	6.64	7	8
112695	112870	176	10.31	11	25
115220	115268	49	0.16	0	1
117702	118221	520	0.27	0	3
119340	119384	45	0.00	0	0
119479	119482	4	0.00	0	0
120983	120995	13	0.00	0	0
122703	123045	343	1.61	0	9
123889	124009	121	2.11	2	4
124775	124815	41	1.27	1	2
128074	128107	34	3.09	3	5
