#start	end	length	mean	median	max
187	189	3	4.00	6	6
315	336	22	0.00	0	0
2797	2800	4	0.00	0	0
3728	3733	6	1.67	2	2
5885	5965	81	1.15	1	2
7394	7664	271	4.42	1	34
8616	8728	113	2.06	2	6
9317	9375	59	6.73	3	22
9940	10041	102	0.52	0	2
10083	10091	9	0.00	0	0
10803	10840	38	1.42	1	2
11243	11592	350	14.15	1	130
13508	13595	88	17.26	25	34
14733	14759	27	7.67	7	13
14797	15019	223	1.78	0	10
15965	16093	129	0.00	0	0
16436	16498	63	0.38	0	1
17030	17048	19	0.74	1	1
17490	17872	383	0.20	0	2
19970	20003	34	0.00	0	0
21153	21197	45	0.67	1	2
23058	23340	283	0.64	0	2
24043	24472	430	0.17	0	1
25013	25115	103	0.82	1	2
25800	25806	7	0.00	0	0
28426	28428	3	0.00	0	0
29434	29436	3	0.00	0	0
29980	29997	18	0.00	0	0
31211	31277	67	0.96	1	1
32121	32161	41	1.00	1	2
32447	32548	102	8.55	0	43
32996	33367	372	0.00	0	0
34361	34510	150	0.00	0	0
34814	35338	525	0.37	0	2
37055	37102	48	0.54	0	2
38672	38772	101	0.00	0	0
39532	40127	596	0.30	0	1
41619	41662	44	0.00	0	0
41710	41719	10	0.00	0	0
42908	43197	290	0.99	0	8
44179	44307	129	0.84	0	3
46021	46042	22	2.86	3	3
46088	46185	98	1.84	3	6
47350	47413	64	21.38	35	38
48311	48367	57	0.00	0	0
50405	50446	42	0.29	0	1
51818	52215	398	2.48	1	16
52258	52276	19	0.00	0	0
52538	52645	108	18.07	14	54
52859	52868	10	1.80	2	2
53805	53851	47	13.70	15	25
56684	56685	2	7.00	14	14
57184	57340	157	1.57	0	18
57788	57792	5	1.60	2	2
58741	58874	134	10.34	7	30
58921	58942	22	0.00	0	0
60143	60160	18	2.89	3	4
61079	61102	24	3.25	3	8
61787	61790	4	0.75	1	1
63408	63490	83	0.00	0	0
63540	63544	5	0.80	1	1
64844	64858	15	0.00	0	0
66632	66649	18	0.00	0	0
66887	67047	161	0.45	0	2
68386	68632	247	0.44	0	2
69674	69705	32	1.38	2	2
70863	70875	13	1.85	2	2
72394	72395	2	0.00	0	0
73831	73857	27	1.41	1	2
73897	74012	116	0.70	0	2
74832	74874	43	0.70	1	1
74919	75686	768	0.36	0	3
76833	76850	18	2.72	3	4
80076	80117	42	0.60	1	1
80163	80351	189	2.05	1	15
80745	80824	80	0.54	0	2
81419	81426	8	0.00	0	0
82316	82371	56	0.38	0	5
83923	83987	65	0.83	1	1
85203	85316	114	0.32	0	1
86457	86493	37	0.65	1	1
88009	88491	483	0.44	0	2
89260	89277	18	0.00	0	0
90217	90268	52	0.67	1	1
91837	91986	150	0.48	0	1
93325	93415	91	0.11	0	1
93644	93930	287	0.19	0	2
94351	94576	226	2.12	1	8
94865	95013	149	11.70	5	40
95269	95764	496	0.07	0	1
95987	96034	48	0.00	0	0
97651	98059	409	0.00	0	0
100443	100643	201	0.37	0	1
102065	102077	13	59.62	65	65
102453	102457	5	5.60	7	7
104263	104264	2	3.50	7	7
105549	105604	56	12.46	5	33
107957	108212	256	1.82	1	6
109114	109119	6	2.50	3	3
109777	109790	14	0.00	0	0
112695	112870	176	0.97	1	3
115220	115268	49	0.94	0	2
117702	118221	520	0.09	0	1
119340	119384	45	1.07	0	3
119479	119482	4	0.00	0	0
120983	120995	13	0.00	0	0
122703	123045	343	0.57	0	5
123889	124009	121	2.24	1	8
124775	124815	41	1.12	1	2
128074	128107	34	0.94	1	1
128205	128253	49	0.00	0	0
129910	129979	70	0.51	0	2
130224	130461	238	0.87	1	3
131065	131077	13	0.92	1	1
132476	132480	5	0.00	0	0
133570	133571	2	0.50	1	1
135141	135175	35	0.00	0	0
135330	135974	645	0.11	0	1
136917	136921	5	0.00	0	0
136974	137240	267	0.27	0	2
138963	138964	2	0.00	0	0
139561	139577	17	0.00	0	0
139621	139742	122	0.30	0	1
140745	141352	608	0.59	0	3
141809	141812	4	4.50	6	6
143114	143131	18	16.72	19	20
148801	148805	5	1.60	2	2
150120	150121	2	0.00	0	0
152428	152480	53	1.43	2	2
154935	154938	4	0.75	1	1
157026	157088	63	14.68	20	25
158238	158340	103	36.48	11	133
159256	159278	23	3.26	3	5
159338	159607	270	0.29	0	1
160034	160097	64	1.45	1	2
162801	162905	105	0.00	0	0
162951	162958	8	0.88	1	1
163352	163387	36	0.00	0	0
164375	164462	88	0.27	0	1
165590	165601	12	2.75	3	3
166343	166344	2	3.50	7	7
166963	167190	228	1.96	2	4
168232	168264	33	0.91	1	1
170840	170851	12	0.00	0	0
171287	171510	224	0.11	0	1
172402	172491	90	0.40	0	1
173904	173997	94	0.37	0	1
174946	174947	2	5.50	11	11
176352	176517	166	0.30	0	1
177886	178453	568	1.08	0	6
179216	179377	162	1.65	1	5
182039	182055	17	135.88	143.5	155
183984	184143	160	85.79	0	411
185569	185594	26	1.65	2	2
185638	185859	222	0.60	0	2
186142	186181	40	0.68	1	1
186971	186985	15	0.93	1	1
188606	188996	391	16.48	2	87
191592	191657	66	2.36	3	5
191705	191781	77	0.77	1	2
192142	192222	81	0.89	1	2
192255	192378	124	0.25	0	1
195571	195582	12	27.50	30	30
196348	196379	32	0.41	0	1
197172	197194	23	0.48	0.5	1
198053	198099	47	1.53	2	2
198137	198161	25	1.12	1	2
198507	198710	204	0.47	0	2
200319	200398	80	1.07	1	2
202787	202994	208	0.42	0	3
203529	203588	60	2.00	2	4
204249	204359	111	2.29	2	6
206051	206157	107	0.34	0	1
206596	206665	70	0.71	0	2
207887	207895	9	8.89	10	10
208274	208370	97	2.00	2	7
209223	209242	20	8.00	9	11
210143	210254	112	2.64	0	20
211428	211466	39	0.77	0	2
212061	212062	2	1.00	2	2
212675	212685	11	0.00	0	0
215828	215904	77	0.21	0	1
216637	216817	181	0.15	0	3
217400	217796	397	0.40	0	5
219689	219831	143	0.48	0	1
