#start	end	length	mean	median	max
1	40	40	0.00	0	0
1133	1140	8	0.00	0	0
2233	2235	3	0.00	0	0
2680	2705	26	0.00	0	0
3472	3808	337	0.12	0	2
5168	5316	149	0.00	0	0
5876	5890	15	1.33	1	2
6506	6519	14	0.00	0	0
6937	6942	6	0.83	1	1
7282	7284	3	0.00	0	0
7720	7819	100	0.00	0	0
8096	8101	6	0.00	0	0
8564	8571	8	0.00	0	0
8710	8823	114	0.00	0	0
10582	10593	12	0.00	0	0
11302	11472	171	0.00	0	0
12831	12925	95	0.00	0	0
13247	13258	12	0.00	0	0
14612	14696	85	0.00	0	0
15942	15949	8	0.00	0	0
16520	16544	25	0.00	0	0
17190	17340	151	0.00	0	0
17836	17910	75	0.00	0	0
20417	20480	64	0.00	0	0
20510	20669	160	0.00	0	0
22567	22721	155	0.00	0	0
24804	24814	11	0.00	0	0
24941	24966	26	0.77	1	2
25516	25517	2	0.00	0	0
25545	25730	186	0.91	1	3
26271	26379	109	0.00	0	0
28141	28281	141	0.09	0	1
31997	32039	43	0.00	0	0
32607	32809	203	0.00	0	0
33833	33855	23	0.00	0	0
33882	33904	23	0.00	0	0
33932	34032	101	0.07	0	1
34576	34686	111	0.00	0	0
34832	34998	167	1.88	0	5
36103	36514	412	0.00	0	0
37610	37765	156	0.00	0	0
37991	37995	5	0.80	1	1
38371	38385	15	0.00	0	0
39046	39080	35	0.37	0	1
39834	39978	145	0.00	0	0
40567	40614	48	0.77	1	1
41185	41257	73	1.12	1	4
42035	42138	104	0.26	0	1
42802	42809	8	1.62	2	2
44527	44729	203	0.00	0	0
46197	46224	28	0.00	0	0
46693	46872	180	0.00	0	0
47947	48503	557	9.18	0	57
48816	49033	218	3.21	3	7
49619	49773	155	1.16	1	3
50140	50152	13	0.00	0	0
53306	53484	179	0.00	0	0
54118	54220	103	0.00	0	0
54338	54340	3	0.00	0	0
55592	55596	5	0.00	0	0
57145	57194	50	0.00	0	0
57825	57985	161	0.00	0	0
59087	59204	118	1.81	2	3
59832	60156	325	2.09	2	7
61210	61431	222	2.70	0	10
63025	63074	50	7.98	8	11
65319	65437	119	0.54	1	1
66407	66441	35	0.00	0	0
68294	68365	72	0.00	0	0
68951	68956	6	0.00	0	0
69743	70091	349	9.64	8	28
70407	70415	9	0.00	0	0
71370	71393	24	0.00	0	0
72687	72702	16	0.00	0	0
72814	72879	66	0.00	0	0
73657	73663	7	0.00	0	0
74180	74264	85	0.00	0	0
74353	74435	83	0.00	0	0
75976	76014	39	0.31	0	1
76768	76849	82	1.06	1	4
78320	78441	122	0.20	0	2
79051	79174	124	0.00	0	0
81832	82075	244	6.15	0	33
83753	84016	264	46.56	2	323
85502	85548	47	1.53	1	3
86569	86575	7	0.86	1	1
88177	88297	121	0.00	0	0
89180	89316	137	0.22	0	1
89584	89772	189	0.09	0	1
90928	90949	22	0.00	0	0
92528	92555	28	0.00	0	0
93030	93059	30	0.00	0	0
93585	93648	64	1.19	1	3
94162	94323	162	0.00	0	0
94855	94899	45	0.00	0	0
96358	96389	32	0.00	0	0
96807	97280	474	0.00	0	0
105957	106278	322	0.23	0	1
107683	107837	155	0.00	0	0
108258	108337	80	0.00	0	0
110684	110700	17	0.24	0	1
112132	112159	28	0.00	0	0
112188	112209	22	0.00	0	0
112236	112281	46	0.00	0	0
112690	112776	87	1.02	1	2
113583	113607	25	12.68	11	21
113980	114323	344	0.46	0	27
116304	116436	133	0.00	0	0
116935	117010	76	0.00	0	0
118157	118345	189	0.00	0	0
120203	120226	24	0.04	0	1
120254	120275	22	0.00	0	0
120302	120425	124	0.30	0	1
120741	120979	239	0.44	0	9
127588	127595	8	0.00	0	0
128364	128368	5	0.00	0	0
128855	128974	120	0.00	0	0
130291	130404	114	0.59	0	5
