#start	end	length	mean	median	max
1	41	41	6.80	7	9
1368	1646	279	32.53	37	64
2745	3798	1054	7.29	4	23
4903	5019	117	25.83	19	62
7462	7684	223	18.12	17	38
8366	8551	186	8.76	5	61
9356	9635	280	42.12	34	92
10827	10982	156	200.19	197	253
11652	11739	88	297.81	289	407
12499	12547	49	316.57	348	380
12968	12973	6	200.83	243	244
13385	13648	264	59.31	11	526
14414	14423	10	16.60	18	21
14754	14767	14	2.79	3	3
16226	16670	445	61.83	39	148
17328	17329	2	17.00	34	34
17918	18130	213	25.81	26	37
19256	19441	186	3.40	4	5
20357	20412	56	5.29	3	12
21751	21971	221	94.19	4	242
22662	22772	111	1.95	1	5
23091	23092	2	4.50	9	9
24083	24250	168	11.86	12	18
25775	25881	107	9.07	4	39
27115	27277	163	12.01	8	37
27932	28095	164	3.10	2	14
29890	30211	322	20.53	19	46
30653	30947	295	4.74	4.5	8
32079	32640	562	7.71	4	32
32711	32717	7	36.71	42.5	45
33768	34547	780	6.12	2	52
35619	35928	310	39.62	9	125
36985	37521	537	25.73	23	47
39001	39131	131	15.28	11	30
43602	43806	205	36.43	34	55
44218	44432	215	3.64	4	5
45519	45727	209	24.73	20	59
46070	46367	298	2.56	2	31
47505	47587	83	1.70	2	2
48455	48628	174	2.09	2	3
49502	49518	17	5.82	6	7
50029	50145	117	37.72	39	53
52455	52523	69	8.96	7	27
53931	53952	22	8.27	9	10
55069	55158	90	1.79	2	4
58274	58279	6	1.67	2	2
61631	61864	234	11.22	12	21
63704	63758	55	5.42	5	7
65939	66190	252	5.03	5	7
68470	68505	36	1.94	2	3
71963	72302	340	6.61	6	14
74226	74625	400	107.33	127	215
75424	75447	24	8.96	9	10
75772	75797	26	23.54	23	29
77537	77554	18	7.78	8	9
78664	78690	27	19.63	20	21
79240	79266	27	110.37	124.5	140
79789	80280	492	43.12	49	101
81367	81856	490	2.23	2	4
82241	82246	6	4.17	5	5
83966	84286	321	4.22	4	9
84361	84642	282	3.10	2	7
85681	85766	86	1.65	1	7
86895	87036	142	4.25	4	7
87820	87832	13	6.85	7	8
90446	90592	147	3.84	4	11
91748	91939	192	2.06	1	4
94082	94573	492	2.95	2	7
95549	96057	509	1.63	2	3
98464	98736	273	3.08	2	7
99391	99460	70	4.20	4	7
100003	100065	63	3.49	3	5
100140	100184	45	1.60	2	2
101082	101143	62	8.82	9	11
101879	102006	128	3.44	3	10
102916	103083	168	2.47	2	4
104083	104349	267	1.19	1	3
104863	105103	241	4.88	4	8
105422	105660	239	1.97	2	5
106135	106231	97	5.39	5	8
107180	107219	40	8.80	9	11
107490	107545	56	21.52	21	26
