#start	end	length	mean	median	max
1522	2051	530	35.98	25	180
3258	3279	22	55.32	54	73
4995	5239	245	23.36	15	103
7265	7301	37	188.46	198.5	215
9816	9913	98	75.30	80	102
10826	10886	61	30.72	32	41
10961	11111	151	227.45	52.5	615
11185	11574	390	9.71	10	21
11678	11873	196	13.87	14	77
12309	12467	159	114.46	15	2029
13014	13132	119	176.61	174.5	271
13556	13713	158	37.81	37	57
13993	14088	96	20.49	22	35
14875	14913	39	19.92	19	28
23735	23860	126	71.50	72	119
25442	25643	202	18.72	20	33
25727	25912	186	21.21	22	36
26879	27022	144	3.24	3	6
27440	27594	155	1.35	1	4
29205	29244	40	38.48	39	61
29605	29721	117	12.31	13.5	19
31066	31188	123	13.10	12	23
31504	31513	10	9.10	10	11
31817	32056	240	21.29	10	46
33152	33223	72	14.28	12	27
33551	33581	31	8.39	9	9
33792	34294	503	6.48	5	19
38945	39055	111	19.54	18	31
39827	39876	50	31.40	32	38
41200	41303	104	5.50	6	9
41910	42003	94	18.22	19	21
42349	42432	84	73.26	68	108
43363	43561	199	38.84	37	63
46469	46580	112	54.65	62	129
47205	47365	161	11.76	10	24
48098	48232	135	35.24	34	48
49025	49042	18	14.33	15	17
49937	50020	84	169.13	187	197
51122	51184	63	116.43	121	129
51725	51827	103	30.96	33	45
52695	52830	136	8.33	9	19
53242	53662	421	48.12	43	118
57971	58191	221	37.52	23	95
58480	58585	106	41.41	42	59
59078	59121	44	73.73	80	92
59374	59408	35	62.91	65.5	71
59865	59895	31	16.94	17.5	22
63018	63199	182	34.73	36	75
63890	63908	19	36.63	39	41
64965	65011	47	73.94	75	86
65348	65551	204	69.45	60	264
66692	66922	231	33.76	30	70
68360	68619	260	65.51	31	285
71557	71588	32	20.41	15	35
72220	72273	54	15.30	15	22
74509	74628	120	9.68	8	19
75196	75300	105	1.78	2	3
76210	76236	27	24.63	26	28
78894	79094	201	69.87	59	141
79205	79207	3	33.00	49.5	50
79292	79485	194	5.31	2	39
80191	80217	27	28.41	28	33
80548	80623	76	196.68	213	243
81671	81675	5	50.80	63.5	64
82666	82747	82	65.73	68	92
83981	83995	15	32.60	37.5	40
85166	85182	17	24.82	29	34
85570	85635	66	4.62	4	11
86464	86527	64	2.73	3	4
87131	87207	77	10.49	10	19
88002	88203	202	1.82	1	5
89478	89574	97	5.62	4.5	12
89917	89923	7	15.43	18	19
92320	92327	8	83.88	97	98
93276	93288	13	66.15	74	79
93949	93950	2	15.00	30	30
96890	96926	37	8.81	9	10
97599	97739	141	29.90	24.5	58
98349	98479	131	10.98	12	24
99248	99683	436	3.14	3	23
100449	100582	134	23.12	15	44
103661	103709	49	3.02	3	6
105213	105323	111	7.05	6	14
106713	106733	21	51.95	52.5	68
108149	108155	7	41.71	48.5	51
109776	109782	7	28.43	33	35
117537	117713	177	23.78	23	36
119697	119914	218	41.27	40	96
122171	122316	146	2.81	2	8
123829	123979	151	7.05	7	12
124262	124373	112	0.38	0	1
125568	125642	75	10.80	11	24
130539	130894	356	231.52	190	525
131102	131381	280	4.87	1	88
132870	133019	150	11.51	10	23
133767	133949	183	17.28	17.5	29
136005	136288	284	15.05	15	49
137243	137318	76	11.89	12	18
137907	137940	34	0.91	1	3
138511	138512	2	10.00	20	20
139671	140266	596	13.29	13	32
141020	141199	180	3.91	3	13
143874	144048	175	2.28	1	7
145624	145626	3	10.00	15	15
147769	147907	139	6.04	5.5	18
148340	148490	151	0.60	1	4
149222	149532	311	23.33	13	55
150994	151147	154	14.21	7	50
152213	152323	111	65.97	63	92
154176	154178	3	4.67	7	7
154229	154231	3	2.67	4	5
155597	155666	70	8.56	9	11
156444	156577	134	91.09	89	228
157598	157846	249	6.60	2	36
158300	158314	15	12.60	14	15
159656	159699	44	2.41	2	4
160780	160868	89	8.09	2.5	41
161472	161770	299	17.13	12	63
163247	163365	119	3.63	4	6
164689	164711	23	36.30	39.5	43
165258	165322	65	5.28	5	8
165824	165826	3	5.33	8	8
166847	166909	63	9.52	10	14
167679	167710	32	11.47	12	15
168635	168703	69	42.86	48.5	57
170180	170283	104	2.32	2	9
171124	171214	91	46.75	38	112
172166	172210	45	51.18	56.5	67
173141	173237	97	9.04	6	23
174756	174832	77	63.06	71	88
175691	175699	9	15.11	17	19
176950	177542	593	13.61	11	45
179307	179318	12	0.92	1	1
181024	181154	131	12.10	10	20
181983	181986	4	29.25	39	39
183196	183227	32	2.12	2	4
183293	183305	13	1.15	1	2
183493	183621	129	4.02	3	12
184720	184722	3	19.33	29	31
186477	186494	18	15.28	16	17
186621	186784	164	4.73	5	10
187427	187432	6	7.00	8	9
188837	188930	94	1.15	1	2
190437	190606	170	1.58	2	3
191954	191983	30	7.03	7	9
193570	193625	56	14.75	16	19
194109	194143	35	51.77	57	60
194813	194992	180	38.93	33	76
196655	196860	206	152.92	156	212
197656	197659	4	177.25	237	241
198527	198533	7	163.86	189	199
206776	206811	36	278.53	291	304
209670	209702	33	62.42	62.5	86
210810	210891	82	23.09	17	61
212248	212276	29	33.45	33.5	42
213009	213027	19	16.63	18	19
214925	214968	44	54.68	56	62
216222	216268	47	9.49	10	12
218342	218389	48	178.52	182	195
218549	218704	156	20.56	11	62
219365	219485	121	29.41	28	42
219915	219995	81	15.10	15	21
221721	221870	150	16.09	8	57
222159	222288	130	152.70	130	236
223528	223563	36	37.25	39	40
224662	224723	62	15.50	17	22
226569	226877	309	1.88	2	6
230460	230898	439	2.58	2	24
231532	231646	115	2.03	2	6
232229	232230	2	8.00	16	16
236505	236549	45	37.84	38	50
241290	241513	224	8.79	3	28
241922	241975	54	38.22	39	51
243212	243383	172	3.23	3	18
247316	247383	68	107.26	104	156
248110	248114	5	46.20	58	59
248904	249037	134	2.42	2	11
251596	251781	186	13.61	10	50
253665	253668	4	155.50	207	209
255963	256063	101	2.14	2	4
257675	257782	108	9.20	7	17
258854	258912	59	2.75	2	7
260829	260923	95	3.64	3	19
262250	262253	4	2.75	4	4
262800	262811	12	5.50	6	6
264021	264066	46	29.72	30	41
265474	265506	33	7.09	7.5	9
266293	266300	8	10.75	12	14
267762	267862	101	8.93	10	14
268625	268662	38	1.97	2	3
269815	269833	19	15.32	15	18
271562	271573	12	44.42	49	53
272837	272854	18	39.11	42	47
272953	273054	102	10.87	9	24
274276	274305	30	31.37	31	43
275961	276057	97	2.90	2	9
277762	277898	137	46.07	31	85
279527	279530	4	30.50	41	41
279596	279604	9	2.67	3	3
281138	281165	28	6.43	6	12
282612	282648	37	30.59	30	40
286849	286897	49	68.06	42	272
287069	287185	117	32.55	10	121
288350	288427	78	17.50	16	26
289040	289103	64	43.11	43	54
289335	289344	10	22.00	24	26
289780	289811	32	37.91	41	45
290652	290664	13	283.15	287.5	369
292027	292170	144	27.68	23	83
293491	293603	113	22.86	19	46
293703	293797	95	36.91	50	58
295631	296004	374	2.75	2	7
296491	296808	318	6.81	3	32
298860	298862	3	119.33	179	181
300801	300833	33	112.85	123	128
301653	301734	82	52.11	59	86
302026	302172	147	50.37	11	295
302650	302865	216	2.61	2	7
305425	305452	28	4.14	4	6
305807	305824	18	5.94	6	7
306347	306373	27	6.63	6	12
307856	307876	21	13.86	14	16
309545	309684	140	36.55	39	50
310071	310293	223	29.98	29.5	70
310747	310773	27	2.44	3	3
312657	312758	102	0.53	1	1
314166	314308	143	10.22	9	17
314852	314863	12	21.25	23	24
315764	315782	19	24.58	27	29
316413	316510	98	76.89	52	161
317501	317524	24	13.96	14	18
321152	321330	179	3.52	4	6
322720	322763	44	11.45	12	20
323271	323337	67	9.10	8	18
324529	324566	38	1.34	1	2
326247	326265	19	32.16	33.5	38
328459	328574	116	61.18	55	100
