#start	end	length	mean	median	max
1	10886	10886	72.81	51	1267
10961	11111	151	28.07	18	64
11185	25643	14459	108.42	45	4954
25727	79094	53368	36.88	18	1534
79205	79207	3	67.67	101.5	103
79292	80217	926	7.74	2	89
80314	183227	102914	31.04	14	945
183293	234441	51149	51.31	25	1105
234506	253599	19094	58.55	32	762
253665	279530	25866	27.53	13	447
279596	293603	14008	43.26	22	979
293659	309684	16026	51.93	13	1106
309880	386200	76321	35.11	16	618
386272	456197	69926	35.00	10	1256
456263	459382	3120	32.80	18	186
459449	501046	41598	21.67	12	358
501155	510215	9061	34.50	20	295
510324	558812	48489	77.44	21	6995
558879	658108	99230	36.29	21	787
658190	663385	5196	24.45	11	267
663451	704186	40736	17.38	6	681
704245	731493	27249	19.46	6	604
731564	731602	39	53.54	59	74
731677	733523	1847	73.98	68	263
733594	736228	2635	133.40	99	699
736294	755261	18968	44.01	15	587
755327	767320	11994	78.75	55	1266
767386	786015	18630	110.04	31	2877
786087	786965	879	19.87	16	69
787030	806167	19138	87.84	28	1625
806233	815632	9400	115.32	38	2442
815698	829702	14005	57.73	14	4298
829767	842298	12532	11.69	6	100
842363	850638	8276	22.17	12	198
850711	918364	67654	28.35	14	573
918430	923799	5370	129.96	8	6377
923873	923998	126	3.07	3	8
924073	924109	37	32.27	34	35
924184	924212	29	6.14	5.5	11
924287	937333	13047	12.62	6	161
937401	958453	21053	29.02	14	465
958519	965544	7026	61.38	15	617
965765	1000767	35003	39.44	17	647
1000833	1006614	5782	18.76	13	87
1006680	1025320	18641	19.40	13	201
1025391	1046041	20651	74.66	32	1608
1046105	1064048	17944	36.15	12	621
1064114	1113510	49397	23.23	10	935
1113584	1133259	19676	31.92	15	366
1133326	1138075	4750	77.17	55	772
1138145	1177395	39251	16.29	7	590
1177467	1182316	4850	7.71	6	63
1182382	1205234	22853	53.31	17	605
1205299	1222276	16978	27.57	12	390
1222342	1224305	1964	117.29	76	542
1224370	1261499	37130	75.41	18	3310
1261648	1296070	34423	38.53	12	1561
1296133	1313328	17196	33.99	20	511
