#start	end	length	mean	median	max
1463	1685	223	1758.67	245.5	7997
1760	1809	50	146.24	161	206
1883	2129	247	1008.66	1139	1739
5010	5111	102	369.67	118	4853
5224	5271	48	28.65	27	60
5346	5530	185	3.18	3	6
6821	6924	104	0.93	1	2
7333	8011	679	1.72	1	6
9431	9689	259	1.71	2	7
11193	11360	168	2.24	2	10
11712	12124	413	1.47	1	4
12821	12842	22	3.18	3	4
13821	13838	18	2.61	2	6
14496	15030	535	2.88	1	36
16612	16987	376	2.27	2	6
22715	23028	314	47.04	1	423
24175	24294	120	1.30	2	2
25549	25618	70	1.27	1	2
27373	27394	22	2.14	2	3
29434	29462	29	0.00	0	0
30465	30521	57	7.07	7	16
31539	31725	187	1.96	2	3
32494	32768	275	0.49	0	4
33561	33635	75	1.49	2	3
35208	35288	81	1.07	1	2
36267	36268	2	0.50	1	1
37178	37181	4	0.00	0	0
42182	43364	1183	1.04	1	5
44967	45193	227	6.00	6	12
45464	45666	203	2.16	1	26
46411	46554	144	15.42	10	88
46798	46811	14	38.79	40	48
47997	47998	2	3.00	6	6
48995	49221	227	6.62	7	11
51575	51658	84	10.76	3	45
52760	52799	40	3.80	3	7
54069	54226	158	6.15	4	58
55343	55433	91	22.41	3	92
56070	56227	158	2.77	2	6
56690	56775	86	8.06	6	17
58013	58040	28	4.43	4	6
58410	58615	206	3.95	1	51
59711	59749	39	17.00	17.5	19
60986	61180	195	7.50	6	29
63122	63202	81	1.35	1	2
63380	63408	29	6.41	8	9
65026	65029	4	6.00	8	8
67083	67141	59	7.69	7	19
68729	68938	210	8.37	6	33
69176	69178	3	0.67	1	1
69518	69573	56	6.30	1	53
69931	70002	72	9.86	7	32
70525	70528	4	19.25	26	26
72335	72527	193	68.33	33	274
73131	73199	69	4.93	5	10
73545	73548	4	3.25	4	5
74290	74423	134	6.27	4	45
75336	75341	6	36.33	44	45
76184	76262	79	17.81	13	38
77490	77588	99	27.34	1	119
78897	79021	125	14.18	15	27
80198	80210	13	18.23	19.5	21
83493	83626	134	6.46	5	12
84263	84325	63	15.76	12	27
84905	85138	234	3.88	2	28
85502	85544	43	11.26	12	14
87120	87233	114	6.39	4	14
88111	88206	96	3.97	1	38
88657	88710	54	6.33	7	10
89047	89064	18	0.61	1	1
89323	89408	86	1.19	2	4
92242	92705	464	2.93	1	47
92779	92947	169	13.24	13	32
94394	94406	13	27.15	30	31
95706	95775	70	15.27	4	64
96517	96591	75	15.08	12.5	34
98598	98603	6	7.83	9	10
98874	98875	2	9.50	19	19
99287	99596	310	3.74	3	32
100800	100960	161	13.37	7	67
102350	102474	125	16.38	12	73
104010	104023	14	37.93	41	43
104336	104573	238	12.76	3	123
105814	105907	94	15.23	12	30
107294	107422	129	4.75	5	9
108983	109268	286	1.58	1	4
114403	114433	31	4.81	5	6
117752	117812	61	55.39	11	257
118131	118265	135	17.16	3	91
119172	119310	139	1.12	1	5
121164	121216	53	2.68	1	13
122747	122748	2	2.00	4	4
122992	123054	63	3.48	3	6
126088	126367	280	3.85	2	18
127280	127360	81	3.85	4	6
128132	128369	238	6.48	6	11
129375	129718	344	3.20	2	15
133865	134152	288	2.40	1	25
135209	135212	4	2.25	3	3
136200	136201	2	1.00	2	2
137708	137888	181	4.50	4	10
138616	138699	84	17.35	16	30
139966	140021	56	32.64	37	45
140181	140533	353	29.99	4	142
141215	141229	15	3.40	4	4
142058	142327	270	15.10	1	99
142706	142825	120	5.78	6	13
143315	143433	119	8.52	5	24
145680	145828	149	10.49	1	125
146180	146425	246	80.85	24	384
146579	146594	16	64.88	69	81
147384	147830	447	5.64	2	122
151870	152004	135	27.80	19	74
152689	152757	69	15.17	3	130
153763	153817	55	11.49	11	14
155036	155129	94	28.40	8	186
156480	156950	471	46.80	28	239
157638	157675	38	7.08	8	10
160241	160310	70	6.43	6	12
164642	164879	238	21.00	3	298
165096	165425	330	22.75	1	486
166112	166388	277	57.71	55	149
166863	166954	92	6.71	7	13
168716	168852	137	11.15	12	18
169804	170013	210	1.18	1	6
170512	170636	125	8.12	8	13
171387	171392	6	29.67	35	41
173321	173427	107	6.44	1	99
173674	174089	416	14.54	6	123
177174	177299	126	6.98	6	15
178667	178671	5	13.60	17	17
181518	181567	50	16.42	17	26
184542	184779	238	6.59	6	32
186694	186832	139	10.01	9	22
189110	189310	201	7.20	0	194
189713	189716	4	13.50	18	18
191022	191023	2	3.50	7	7
193823	193891	69	26.97	26	35
194837	194986	150	7.07	6	17
196004	196086	83	15.27	7	47
197734	197834	101	3.87	1	20
198765	198770	6	10.83	13	13
199398	199573	176	1.28	0	13
200843	200869	27	2.74	3	3
201353	201424	72	0.83	1	1
202397	202422	26	1.73	1	3
203122	203236	115	0.39	0	1
204137	204270	134	9.11	4	30
207853	207931	79	1.51	1	5
211039	211251	213	2.02	1	16
