#start	end	length	mean	median	max
1	280	280	0.44	0	3
1619	1799	181	1.40	1	4
2943	3072	130	0.00	0	0
3283	3297	15	0.87	1	1
4423	4457	35	1.80	2	2
6384	6471	88	3.26	3	6
8944	9187	244	17.77	9	74
14195	14231	37	6.30	3	24
15231	15348	118	1.36	0	17
16810	16916	107	0.73	0	5
18231	18387	157	42.61	1	250
19279	19299	21	61.57	65	66
19888	19944	57	18.56	18	29
20164	20217	54	21.39	25	28
21490	21646	157	2.36	2	6
21737	21746	10	40.40	45	45
22296	22333	38	0.87	0	7
23000	23004	5	3.20	4	4
23638	23765	128	1.34	0	7
24288	24414	127	0.00	0	0
24913	24994	82	11.94	0	49
25257	25391	135	14.16	0	213
27078	27102	25	28.36	30	32
27430	27446	17	4.18	5	5
28041	28057	17	8.88	10	11
28277	28440	164	0.05	0	1
28708	28928	221	10.76	2	50
33936	34128	193	0.46	0	11
34306	34379	74	0.00	0	0
35799	35802	4	0.00	0	0
36427	36464	38	0.00	0	0
37446	37453	8	0.50	1	1
38279	38289	11	0.91	1	1
38644	38728	85	0.00	0	0
39467	39714	248	0.11	0	1
40588	40610	23	12.65	5.5	64
40893	41380	488	4.24	0	41
43361	43532	172	0.98	0	4
44295	44499	205	0.28	0	1
45942	46054	113	0.00	0	0
46916	47144	229	0.00	0	0
47403	47496	94	0.00	0	0
47674	47872	199	0.57	0	3
48740	48796	57	1.58	1.5	3
49643	49765	123	5.59	0	63
50138	50292	155	36.71	26	87
50584	50899	316	1.54	0	31
52277	52297	21	11.95	10.5	23
53249	53251	3	0.67	1	1
53882	53954	73	0.18	0	2
54177	54284	108	1.88	2	6
57813	57951	139	4.12	3	9
58486	58718	233	0.73	1	2
60318	60332	15	0.00	0	0
61791	61807	17	7.59	10	14
62081	62141	61	2.36	2	6
62448	62464	17	0.94	1	1
63454	63543	90	18.66	7	98
64027	64188	162	5.90	2	33
64260	64275	16	3.56	4	4
64345	64630	286	1.93	0	51
67076	67308	233	0.23	0	4
69276	69363	88	4.31	5	11
71263	71509	247	1.02	0	5
72296	72304	9	6.11	7	7
73178	73293	116	14.60	17	23
74215	74439	225	1.53	0	5
75835	75842	8	1.50	2	2
78129	78131	3	2.00	3	3
79159	79184	26	0.96	1	1
80181	80342	162	6.69	5	27
81840	82215	376	8.27	0	35
86691	86935	245	1061.36	289.5	5250
87049	87056	8	44.62	44	80
87130	87136	7	0.00	0	0
87210	87225	16	0.81	1	1
87299	87314	16	1.88	2	2
87393	87424	32	0.53	0	2
87497	87515	19	5.42	5.5	11
87602	87607	6	2.50	3	3
87679	87689	11	0.18	0	2
87761	87772	12	0.92	1	1
87846	87923	78	41.17	47	64
92704	92914	211	1.02	0	29
93374	93543	170	0.69	1	2
94093	94099	7	0.86	1	1
95162	95186	25	6.60	8	8
97620	97717	98	0.15	0	4
99092	99097	6	0.83	1	1
100169	100331	163	0.42	0	1
101439	101457	19	2.84	3	3
102136	102254	119	6.05	4	19
102729	102787	59	0.00	0	0
104276	104722	447	31.90	23	130
106764	106768	5	7.80	10	10
107914	107919	6	12.00	14	15
108430	108499	70	1.41	2	2
109157	109473	317	0.91	0	7
109651	109784	134	1.28	1	4
110316	110485	170	1385.74	603	4357
110909	111081	173	521.64	693.5	909
111778	111829	52	91.60	75	164
111972	112013	42	264.93	278	285
112512	112581	70	202.36	191	564
112939	113017	79	83.94	41.5	262
113615	113907	293	76.36	46	216
117439	117478	40	162.10	153	211
121088	121188	101	45.21	43.5	85
121450	121566	117	907.28	795.5	1391
121987	122018	32	514.62	530	580
122487	122492	6	758.67	918	920
124774	124893	120	2354.68	2529	2868
126079	126479	401	612.64	116.5	2152
126786	126822	37	259.46	260	374
127453	127480	28	470.79	316	899
128102	128103	2	208.00	416	416
128392	128422	31	2481.90	3104	3239
