#start	end	length	mean	median	max
1	74264	74264	0.60	0	57
74350	173054	98705	1.48	0	495
173136	301116	127981	0.44	0	72
301209	301526	318	0.00	0	0
301596	429120	127525	1.67	0	309
429653	438828	9176	1.48	0	47
438900	474077	35178	0.35	0	10
475560	475717	158	1.86	1	5
475789	475807	19	0.95	1	1
475878	478197	2320	34381.14	32733	115439
478303	478936	634	14545.34	11352	49612
479049	479693	645	0.00	0	3
479765	601690	121926	1.11	0	352
601760	614442	12683	0.46	0	37
614513	619563	5051	0.01	0	1
619633	812319	192687	2.22	0	350
812401	907078	94678	0.96	0	39
907164	947894	40731	0.56	0	226
947965	1000552	52588	1.40	0	128
1000624	1039745	39122	0.11	0	7
1039816	1044983	5168	0.64	0	14
1045070	1129345	84276	0.76	0	51
1129417	1130164	748	0.00	0	0
1130236	1137587	7352	0.03	0	2
1137657	1137742	86	0.00	0	0
1137811	1252415	114605	0.86	0	307
1252500	1369155	116656	0.34	0	28
1369227	1377601	8375	1.05	0	12
1377671	1383211	5541	7.91	1	53
1383291	1384904	1614	0.00	0	0
1384975	1544966	159992	1.48	0	371
1545038	1546812	1775	0.04	0	1
1546884	1572625	25742	0.81	0	33
1572697	1618713	46017	0.33	0	30
1618784	1639076	20293	0.29	0	18
1639156	1735418	96263	3.19	0	457
1735490	1774618	39129	1.58	0	105
1774700	1897515	122816	2.21	0	1104
1897885	1975104	77220	0.96	0	133
1975174	2088066	112893	1.44	0	290
2088130	2088224	95	0.39	0	1
2088295	2162334	74040	0.52	0	79
2162405	2186826	24422	1.10	0	28
2186895	2235859	48965	0.49	0	21
2235940	2324984	89045	2.11	0	289
2325054	2451457	126404	1.16	0	79
2451531	2451697	167	0.00	0	0
2452934	2453174	241	0.15	0	1
2453289	2453435	147	0.00	0	0
2453568	2453673	106	0.00	0	0
2453848	2455917	2070	0.14	0	4
2456155	2456281	127	0.00	0	0
2459996	2460297	302	0.00	0	0
2460787	2461047	261	16.84	0	84
2461174	2461249	76	45.87	48	66
2461604	2461741	138	1.57	1	5
2463050	2463144	95	0.15	0	1
2464079	2464127	49	0.00	0	0
2465313	2465350	38	0.00	0	0
2466572	2466627	56	0.27	0	1
2467396	2467549	154	2.25	1	14
2468039	2468157	119	0.00	0	0
2468665	2468849	185	0.00	0	0
2470797	2470882	86	0.00	0	0
2472875	2473103	229	0.00	0	0
2473806	2473899	94	0.05	0	1
2474323	2474426	104	0.00	0	0
2477462	2477502	41	2.56	2	4
2478661	2478703	43	10.35	10	15
2480144	2480379	236	0.02	0	4
2481004	2481200	197	3.77	1	18
2481615	2481983	369	0.80	0	11
