#start	end	length	mean	median	max
1	40	40	0.88	1	2
1133	1140	8	2.75	3	4
2233	2235	3	2.67	4	4
2680	2705	26	4.38	5	5
3472	3808	337	1.20	1	12
5168	5316	149	0.14	0	3
5876	5890	15	2.47	2.5	4
6506	6519	14	0.00	0	0
6937	6942	6	0.83	1	1
7282	7284	3	0.67	1	1
7720	7819	100	0.42	0	2
8096	8101	6	0.00	0	0
8564	8571	8	1.75	2	2
8710	8823	114	0.00	0	0
10582	10593	12	10.00	11	12
11302	11472	171	0.47	0	6
12831	12925	95	0.33	0	1
13247	13258	12	0.92	1	1
14612	14696	85	0.00	0	0
15942	15949	8	0.00	0	0
16520	16544	25	0.00	0	0
17190	17340	151	0.16	0	2
17836	17910	75	0.00	0	0
20417	20669	253	0.44	0	3
22567	22721	155	0.15	0	2
24804	24814	11	0.91	1	1
24941	24966	26	0.77	1	2
25516	25730	215	1.05	1	3
26271	26379	109	0.04	0	1
28141	28281	141	0.76	0	3
31997	32039	43	0.00	0	0
32607	32809	203	0.23	0	1
33833	34032	200	0.96	0	12
34576	34690	115	1.16	0	16
34832	34998	167	647.39	5.5	2253
36103	36514	412	12.16	0	135
37610	37765	156	1.40	0	7
37991	37995	5	4.00	5	6
38371	38385	15	1.67	2	2
39046	39080	35	2.09	2	3
39834	39978	145	0.50	0	4
40567	40614	48	1.02	1	2
41185	41257	73	1.12	1	4
42035	42138	104	3.05	1	9
42802	42809	8	2.75	3	4
44527	44729	203	0.63	0	5
46197	46224	28	0.07	0	1
46693	46872	180	1.68	0	7
47947	48503	557	11.54	1	61
48816	49033	218	3.71	3	8
49619	49773	155	1.42	1	4
50140	50152	13	0.92	1	1
53306	53484	179	0.72	0	5
54118	54220	103	1.33	1	4
54338	54340	3	0.00	0	0
55592	55596	5	0.00	0	0
57145	57194	50	0.36	0	1
57825	57985	161	0.46	0	3
59087	59204	118	5.33	5	14
59832	60156	325	4.74	3	21
61210	61431	222	4.49	3	17
63025	63074	50	7.98	8	11
65319	65437	119	1.53	2	3
66407	66441	35	2.49	3	4
68294	68365	72	0.22	0	1
68951	68956	6	0.83	1	1
69743	70091	349	10.69	10	28
70407	70415	9	0.00	0	0
71370	71393	24	1.75	2	2
72687	72702	16	0.94	1	1
72814	72879	66	0.50	1	1
73657	73663	7	2.57	3	3
74180	74264	85	0.00	0	0
74353	74435	83	0.60	0	2
75976	76014	39	2.56	3	3
76768	76849	82	5.04	1	22
78320	78441	122	1.80	2	6
79051	79174	124	0.00	0	0
81832	82075	244	6.16	0	33
83753	84016	264	84.73	3	400
85502	85548	47	1.53	1	3
86569	86575	7	0.86	1	1
88177	88297	121	3.02	1	9
89180	89316	137	6.62	4	27
89584	89772	189	3.39	0	26
90928	90949	22	10.32	11	14
92528	92555	28	3.29	3	6
93030	93059	30	3.23	4	5
93585	93648	64	2.14	2	6
94162	94323	162	0.91	1	3
94855	94899	45	2.38	2	3
96358	96389	32	0.41	0	1
96807	97280	474	5.46	5	28
105957	106278	322	7.05	1	25
107683	107837	155	2.51	1	15
108258	108337	80	1.84	2	3
110684	110700	17	7.41	8	9
112132	112281	150	0.75	0	4
112690	112776	87	1.46	1	5
113583	113607	25	12.68	11	21
113980	114323	344	0.83	0	27
116304	116436	133	19.68	19	42
116935	117010	76	6.47	1	34
118157	118345	189	0.77	0	3
120203	120425	223	1.95	0.5	9
120741	120979	239	1.05	0	20
127588	127595	8	0.00	0	0
128364	128368	5	0.80	1	1
128855	128974	120	0.00	0	0
130291	130404	114	0.59	0	5
130804	130879	76	1.32	1	3
133217	133347	131	0.01	0	1
136030	136206	177	1.68	1	6
137101	137103	3	4.67	7	7
138418	138579	162	2.84	3	7
139018	139025	8	3.50	4	4
139890	139923	34	1.32	2	2
140632	140763	132	0.74	0	4
141364	141372	9	0.89	1	1
143056	143119	64	1.17	2	2
143837	143956	120	1.39	0	12
145265	145287	23	1.61	2	2
146347	146538	192	2.81	1	11
147172	147261	90	1.40	0	12
147946	148010	65	0.00	0	0
148731	148815	85	1.12	1	9
149122	149396	275	5.69	0	62
151110	151206	97	53.09	37	150
151318	151495	178	0.54	1	1
152183	152386	204	1.71	0	5
154298	154333	36	2.28	2	4
156413	156524	112	1.63	2	4
156867	156889	23	4.00	4	8
159344	159353	10	2.20	2	4
160644	160793	150	1.76	1	9
162972	163263	292	4.22	0	22
164617	164720	104	0.95	0	4
165603	165679	77	0.42	0	1
167063	167108	46	1.74	2	3
167856	167859	4	0.75	1	1
168805	168945	141	0.00	0	0
170449	170773	325	9.31	2	47
171389	171489	101	20.29	1	87
171826	171972	147	0.59	0	3
172819	173054	236	3.92	1	22
173139	173242	104	1.12	1	3
173855	173874	20	4.45	5	7
174904	174936	33	1.73	2	2
177149	177255	107	0.77	0	4
177949	178056	108	0.23	0	3
178471	178577	107	1.32	0	4
178761	178989	229	14.50	18.5	39
179449	179545	97	12.45	14.5	21
179783	179866	84	7.31	6	24
180053	180453	401	17.90	13	72
180931	181167	237	1.22	0	12
182637	182683	47	2.77	3	4
183416	183528	113	0.63	0	3
185038	186338	1301	2.96	3	10
186468	186490	23	1.48	2	2
186857	186916	60	10.47	11	17
187868	187985	118	1.06	1	5
188424	188442	19	4.95	5	6
189001	189018	18	4.33	5	7
189196	189464	269	1.57	0	8
190095	190264	170	1.64	0	18
190712	190726	15	2.53	3	4
192269	192417	149	2.93	0	29
192973	192993	21	16.19	15.5	23
194167	194436	270	0.00	0	0
195304	195368	65	2.09	2	5
197046	197076	31	1.84	3	3
199383	199598	216	2.51	2	6
200346	200584	239	0.54	0	3
201257	201328	72	1.89	2	8
204020	204189	170	3.59	3	8
206950	207057	108	1.69	2	4
209797	210011	215	0.34	0	1
211314	211328	15	3.07	3	4
213006	213165	160	1.12	1	2
214453	214461	9	2.67	3	3
214684	214910	227	0.86	0.5	5
216431	216471	41	1.54	2	2
216976	217061	86	1.53	0	13
218508	218608	101	0.00	0	0
220175	220274	100	0.00	0	0
223479	223516	38	4.45	4	6
224846	224960	115	0.83	1	2
225915	225995	81	3.69	4	6
227043	227168	126	3.87	3	11
228708	228738	31	3.68	3.5	6
229177	229212	36	0.17	0	1
230421	230849	429	0.50	1	1
231996	232051	56	2.41	2	6
232892	232960	69	3.74	4	6
233159	234016	858	3.84	1	31
234623	234656	34	29.47	30	41
235743	235782	40	0.12	0	1
238051	238132	82	0.12	0	1
240934	240938	5	3.20	4	4
243651	243772	122	0.38	0	2
243896	243987	92	5.08	6	10
244609	244705	97	1.93	2	5
245639	245788	150	0.11	0	2
246191	246203	13	4.31	5	6
248268	248437	170	1.81	0	7
248729	249035	307	0.57	0	18
249639	249685	47	16.94	17.5	26
251834	251977	144	0.21	0	2
253985	254303	319	0.77	0	8
255537	255576	40	0.93	1	1
256141	256243	103	1.24	0	5
256769	257062	294	4.38	3	17
258752	258877	126	0.16	0	1
259895	260327	433	4.59	4	14
261012	261093	82	3.32	3	5
261460	261527	68	3.40	4	8
262401	262487	87	9.08	11	18
263151	263210	60	1.43	1	4
263334	263360	27	0.89	1	2
264276	264334	59	0.22	0	1
267098	267322	225	0.84	0	8
268772	268986	215	0.80	0	5
270307	270466	160	1.44	0	6
272009	272180	172	0.12	0	1
273717	273854	138	0.21	0	2
275415	275439	25	4.96	5	6
276910	277069	160	2.58	1	41
278747	278789	43	33.40	36.5	42
279633	279799	167	2.93	0	15
280373	280496	124	2.27	1	10
283424	283552	129	0.96	1	3
284285	284540	256	0.04	0	1
285147	285156	10	0.90	1	1
286054	286114	61	0.74	0	6
286844	286896	53	0.91	0	8
291754	292005	252	0.29	0	1
292225	292269	45	1.27	1	2
293056	293191	136	0.88	0	8
293969	294095	127	1.60	1	13
295161	295284	124	3.14	3	9
296263	296306	44	2.59	4	4
297845	297854	10	1.80	2	2
299118	299261	144	0.77	0	3
300603	300674	72	3.69	1	16
300879	301116	238	19.51	1	95
301209	301526	318	0.87	0	5
301599	301779	181	0.33	0	3
303661	304110	450	2.71	3	7
305302	305432	131	0.33	0	3
306051	306403	353	0.31	0	3
308836	309279	444	0.95	1	4
310129	310226	98	0.53	0	2
311376	311482	107	0.00	0	0
311600	311760	161	0.00	0	0
319315	319851	537	22.94	0	284
320392	320394	3	23.33	35	36
321220	321241	22	0.18	0	1
321989	322123	135	6.33	2	28
322328	322336	9	35.67	39.5	43
324618	324743	126	2.29	0	9
325221	325398	178	6.60	0	41
326026	326152	127	5.52	6	8
327032	327122	91	0.13	0	1
327504	327623	120	1.13	0	5
328995	329008	14	5.21	6	7
330014	330052	39	0.21	0	2
330662	330687	26	4.00	5	5
331429	331615	187	0.52	0	3
332207	332309	103	1.16	0	8
332436	332449	14	0.00	0	0
332585	332599	15	0.00	0	0
332865	332983	119	0.00	0	0
333872	334138	267	0.33	0	5
334778	334889	112	1.24	1	5
335898	335998	101	1.83	0	7
336113	336298	186	0.51	0	18
338223	338361	139	0.88	0	4
339868	340078	211	2.58	1	30
340820	341004	185	7.22	8	12
342388	343423	1036	8.73	8	19
346270	346332	63	0.52	1	1
348028	348043	16	4.75	5	6
348362	348389	28	4.82	5	6
349203	349363	161	3.88	1	26
351843	351960	118	1.77	2	4
352087	352110	24	0.92	0	4
352466	352663	198	0.88	1	3
353993	354035	43	1.02	0	5
354507	354521	15	16.00	18	19
354825	355099	275	26.89	1	172
355664	355809	146	8.80	6	39
357652	357855	204	0.58	0	5
358138	358145	8	1.75	2	2
359777	359895	119	0.39	0	3
360934	361201	268	0.51	0	3
361862	361897	36	2.19	2	3
363536	363765	230	2.23	0	13
364696	364758	63	0.14	0	2
366283	366388	106	0.00	0	0
367142	367170	29	0.93	1	2
367864	367969	106	1.81	0	9
368258	368438	181	0.24	0	3
369789	369860	72	0.51	1	1
371124	371135	12	5.25	6	6
372561	372562	2	0.50	1	1
373883	373910	28	5.71	5	8
374571	374672	102	0.77	0	3
375090	375211	122	4.07	0	32
376433	376465	33	9.67	9.5	12
377774	377784	11	1.91	2	3
378076	378597	522	161.63	58	752
379957	380408	452	5.69	1	40
380535	380549	15	4.60	5	6
383481	384045	565	24.09	1	147
384694	384883	190	3.94	4	8
386168	386207	40	4.55	5	7
386949	387119	171	0.27	0	5
388152	388220	69	0.65	1	2
388974	389143	170	2.15	1	7
390191	390236	46	1.26	2	3
391440	391606	167	0.00	0	0
391724	391730	7	0.00	0	0
392058	392168	111	1.06	1	3
393285	393297	13	8.15	9	12
393562	393843	282	6.85	0	25
394132	394197	66	38.98	39	57
395845	395960	116	2.07	1	6
396645	396649	5	0.80	1	1
397484	397505	22	1.86	1	4
397899	398149	251	2.56	1	18
398417	398648	232	0.16	0	1
398760	399176	417	11.72	10	27
400590	400823	234	2.05	0	16
401937	402007	71	3.45	1	16
403202	403350	149	0.25	0	1
403480	403491	12	0.92	1	1
405925	405996	72	0.86	1	2
407773	407778	6	4.00	5	5
411110	411192	83	4.80	5	9
411772	411822	51	2.78	3	6
413035	413365	331	0.19	0	1
413990	414137	148	0.00	0	0
414975	415075	101	0.00	0	0
415148	415194	47	0.00	0	0
