#start	end	length	mean	median	max
1	99	99	1.25	1	9
760	786	27	21.48	22.5	25
1834	2192	359	9.00	9	19
3570	5068	1499	2.91	3	26
5624	5980	357	2.18	2	10
7178	7264	87	3.59	4	5
8306	8433	128	4.44	4	6
8818	8932	115	3.97	4	7
9536	9699	164	37.95	46	83
10897	10911	15	76.33	79	97
11953	12016	64	35.61	34	53
12641	12770	130	8.88	9	12
13443	13543	101	2.11	2	5
14219	14274	56	6.95	7	11
14752	14925	174	10.78	10	25
16009	16141	133	3.37	3	11
17051	17420	370	3.83	3	8
18129	18734	606	1.32	1	3
20082	20168	87	2.39	2	4
21084	21227	144	1.72	2	5
21690	21759	70	3.86	4	8
23751	23811	61	23.48	21	39
24550	24988	439	2.87	2	17
25568	25672	105	3.54	3	7
25910	26176	267	16.97	16	41
26999	27045	47	5.30	5	7
27865	28194	330	2.02	2	6
29563	31504	1942	1.31	1	4
31883	32059	177	0.10	0	2
33866	34299	434	0.31	0	2
35788	35893	106	0.47	0	1
37472	37475	4	0.75	1	1
39171	39229	59	0.49	0.5	1
39944	40682	739	0.21	0	1
41130	41400	271	1.04	1	3
42367	42705	339	10.86	11	19
44086	44152	67	10.97	9	18
46012	46217	206	0.45	0	1
46734	47576	843	0.50	0	2
47880	48431	552	1.22	1	3
48618	48666	49	2.92	3	4
48826	48935	110	0.35	0	4
50256	50606	351	0.51	1	1
50925	51109	185	1.23	1	2
51818	51959	142	0.96	1	2
52524	52704	181	2.22	1	7
53128	53190	63	2.90	3	4
54229	54751	523	5.76	5	14
55370	55478	109	4.99	4	11
56367	56531	165	33.28	31	76
57279	57308	30	71.57	73	82
58095	58339	245	44.69	47	150
58802	59254	453	13.26	4	103
59489	59610	122	14.85	16	21
60541	60826	286	8.11	6	20
61640	61641	2	13.00	26	26
62299	62437	139	6.75	2	36
63371	63500	130	1.19	1	2
64746	64891	146	32.87	34	71
65591	65609	19	70.47	77	82
66264	66455	192	3.90	3	15
67812	67831	20	17.65	18	24
68615	68631	17	31.94	34	37
69022	69141	120	3.89	3	7
69388	69559	172	2.46	2	5
70172	70713	542	1.48	1	7
72292	72343	52	3.42	4	5
73154	73171	18	2.56	3	3
74207	74221	15	1.87	2	2
74735	74785	51	2.53	3	3
75389	75397	9	1.78	2	2
78251	78301	51	2.29	2	4
79781	79837	57	1.19	1	3
80564	80867	304	2.57	2	8
81221	81316	96	5.51	6	8
81878	82031	154	4.18	4	6
83394	83453	60	2.30	2	3
84897	85155	259	0.87	1	2
86596	86886	291	1.14	1	3
87829	88486	658	1.69	1	5
89924	90187	264	4.52	5	7
91103	91136	34	0.97	1	1
91653	91978	326	16.87	3	87
92624	92737	114	14.39	14	20
93479	93537	59	3.31	3	4
93910	93997	88	2.98	3	5
95192	95448	257	1.19	1	4
96925	96976	52	0.98	1	1
98186	98312	127	1.34	1	3
99756	100024	269	0.64	1	2
