#start	end	length	mean	median	max
1420	1434	15	17.20	14	36
2005	2008	4	29.25	39	39
3026	3107	82	5.28	4	15
3810	3886	77	10.08	10	17
5039	5093	55	11.36	12.5	19
6420	6600	181	98.00	2	7596
6675	6699	25	4826.12	5417	7999
6771	6844	74	147.86	11	4624
7001	7069	69	38.72	42.5	46
8580	8914	335	1.37	1	7
11492	11633	142	19.06	14	50
14643	14692	50	29.26	27	56
15719	15730	12	18.67	20	21
16499	17086	588	7.32	5	39
18434	18446	13	14.85	17	19
19782	19787	6	17.67	22	22
22032	22049	18	0.94	1	1
23441	23521	81	7.15	7.5	20
26884	27871	988	2.17	1	16
28526	28596	71	131.30	123	365
29254	29373	120	7.84	8	15
32743	32820	78	35.35	30	95
33994	34002	9	118.56	134	159
34489	34593	105	38.38	41	78
35442	35650	209	25.94	10	389
35722	35985	264	94.48	1	4909
36460	36481	22	2.68	3	7
36718	36994	277	4.88	5	10
37667	37716	50	1.00	1	2
40300	40331	32	1.06	1	2
41628	42324	697	10.48	2	194
42637	42687	51	26.43	25	48
46372	46658	287	23.39	1	150
47022	47776	755	4.92	3	45
47894	48047	154	0.71	0	4
49558	49768	211	23.27	7	106
51047	51205	159	33.78	26	98
53537	54198	662	4.11	4	14
56251	56435	185	21.58	10	73
57288	57318	31	30.26	33.5	40
59338	59543	206	10.27	9	25
60645	60665	21	11.86	11.5	17
60828	60925	98	0.92	1	2
62317	62318	2	0.50	1	1
63426	63558	133	8.17	5	26
64744	65056	313	15.27	8	49
65174	65204	31	7.10	8	15
68009	68141	133	5.19	3	22
69840	69874	35	53.03	38.5	117
71057	71058	2	14.00	28	28
71650	71665	16	96.25	104	115
72047	72055	9	9.89	11	12
72236	72284	49	12.06	10	21
73821	73827	7	8.43	8.5	15
75868	75967	100	185.19	125	431
77144	77163	20	1.45	2	2
80281	80302	22	3.41	4	5
81275	81353	79	2.15	1	8
81639	81887	249	1.42	1	4
82137	82510	374	14.32	13	44
84023	84029	7	80.43	91	108
87235	87329	95	18.78	9	79
88158	88176	19	5.58	4	15
89260	89286	27	15.04	15	18
91421	91655	235	7.00	7	15
93626	93658	33	1.12	1	3
93920	93944	25	4.12	4	6
96120	96183	64	25.94	32	41
97084	97091	8	6.12	7	7
97875	97971	97	10.76	10	20
99169	99311	143	12.02	12	29
100614	100634	21	12.57	11.5	18
102447	102594	148	26.43	18	58
103213	103414	202	5.39	4	14
104630	105663	1034	10.47	1	309
106141	106272	132	26.36	10	121
107488	107548	61	10.85	10.5	18
108686	108732	47	6.45	8	9
109726	109777	52	6.08	7	9
111281	112177	897	11.99	1	112
114851	115145	295	92.82	34	563
118374	119141	768	13.88	2	118
119307	119337	31	1577.68	1800	2622
119554	119555	2	3991.00	7982	7982
121085	121142	58	2561.21	2601	5041
121299	121429	131	78.34	67	223
121583	121594	12	158.67	158	251
