#start	end	length	mean	median	max
1420	1434	15	40.33	43	45
2005	2008	4	11.25	15	15
3026	3107	82	46.99	10	295
3810	3886	77	99.58	79.5	184
5039	5093	55	115.60	136	162
6471	6486	16	340.94	366	388
6675	6699	25	145.48	132	269
6771	7399	629	25.51	10	401
9977	10118	142	31.14	33	67
13128	13177	50	120.18	100	205
14204	14215	12	63.42	70	76
14984	15570	587	16.83	15	67
16918	16929	12	15.42	17	17
18265	18270	6	28.67	34	35
20515	20601	87	189.66	12.5	505
23964	24233	270	19.17	12	107
24402	24769	368	67.54	12	231
24878	24951	74	18.12	8	116
25606	25676	71	153.94	103	546
26334	26348	15	111.13	112	141
29823	29900	78	233.65	342	351
31074	31082	9	1445.56	1628	1633
31569	31673	105	80.56	81	109
32214	32731	518	217.56	86	2932
32803	33068	266	64.85	40	725
33543	33659	117	33.34	35	53
35144	35419	276	56.97	66	92
36002	36141	140	9.81	11	15
38686	38756	71	15.73	16	21
40053	40102	50	62.90	62	94
40274	40684	411	174.01	97	1586
40997	41047	51	3807.59	4129.5	7253
44732	45012	281	1812.93	14	8010
45376	45791	416	641.08	73	4394
46053	46139	87	63.34	68	78
46257	46616	360	95.14	36	514
47895	48047	153	144.01	92.5	341
50385	50736	352	49.08	51	92
50848	51050	203	56.85	30	339
53103	53287	185	20.40	10	89
54140	54170	31	90.90	95	107
56190	56392	203	195.88	127	452
57494	57514	21	297.62	316.5	409
57677	57960	284	424.85	218	2430
103058	103083	26	99.65	102	132
104422	104441	20	84.65	87	103
105180	105345	166	29.61	15	269
105517	105574	58	7161.67	7992	8030
106586	106597	12	473.08	519	544
108621	108714	94	0.00	0	0
109093	109129	37	0.00	0	0
110444	111198	755	0.00	0	0
112535	112564	30	0.00	0	0
112796	113138	343	0.00	0	0
115273	115326	54	940.63	1046	1391
115453	115466	14	70.64	73	99
115542	115586	45	1620.20	1667.5	1880
115659	115762	104	544.54	13	1729
115974	116051	78	120.64	128	185
116288	116467	180	72.58	61	146
116684	116702	19	24.47	26	27
116847	117167	321	13.31	10	98
118521	118553	33	46.21	45.5	67
119751	119776	26	56.08	59	65
120509	120516	8	34.12	39	40
121144	121185	42	148.90	78	310
121798	121818	21	74.71	78	90
123055	123388	334	330.14	233	1410
123461	123988	528	77.98	47	878
124469	124526	58	224.53	207	330
126270	126291	22	274.68	295	310
127165	127166	2	2244.50	4489	4489
127905	127937	33	222.64	276.5	332
128043	128125	83	380.99	480.5	635
129083	129123	41	300.29	234	646
130411	130552	142	207.59	210	329
131269	131554	286	79.38	75	137
132992	133034	43	803.53	822	872
133626	133933	308	345.31	323	783
134724	134771	48	0.00	0	0
135270	135437	168	8.49	7	22
135912	135925	14	20.79	23	23
138273	138389	117	21.78	14	63
139929	139956	28	318.86	313	470
141046	142130	1085	167.21	46	1246
143112	143168	57	119.93	113	172
143586	143587	2	220.00	440	440
144059	144122	64	82.23	82	108
145179	145237	59	117.83	147.5	167
146420	146581	162	641.41	548	1542
146749	146828	80	164.04	66	1090
147735	147779	45	66.80	67	77
148131	148203	73	18.97	19	23
149461	149876	416	15.29	13	150
154422	154444	23	29.61	32	34
154586	154845	260	30.00	22	78
157171	157180	10	84.30	94	94
161927	162076	150	62.13	51	106
163016	163204	189	82.33	48.5	201
164486	165088	603	46.92	13	365
166061	166235	175	245.47	194	622
167856	168039	184	187.14	145	409
168172	168502	331	66.31	9	686
168577	168798	222	195.02	188	407
169357	169399	43	561.81	674	901
169532	169554	23	218.13	224	371
170236	170356	121	201.36	11	884
171467	171481	15	13.20	14	15
172259	172319	61	17.82	19.5	25
176021	176092	72	26.54	30	36
176345	176385	41	382.83	392.5	512
176492	176665	174	8.97	8	14
177434	177695	262	74.93	62	152
178002	178269	268	35.20	42	60
178501	178644	144	147.51	148	223
178810	178990	181	57.33	54	92
179141	179294	154	1329.05	200	6499
179871	180026	156	1290.43	464	6859
180431	180658	228	100.13	29	1867
181628	181747	120	86.95	48	250
182555	182609	55	152.22	154.5	192
183621	183700	80	186.36	181	239
184276	184288	13	477.15	524	567
185297	185438	142	45.79	37	132
186375	186497	123	76.33	81.5	118
187610	187633	24	81.46	57	205
187955	188161	207	514.94	22	1486
188741	188768	28	511.71	607	630
190239	190296	58	1077.72	596	3037
191446	191586	141	345.35	142.5	1523
191941	192171	231	36.40	34.5	60
193871	193887	17	127.00	132.5	166
197547	197571	25	196.40	263	289
197797	198081	285	74.36	20	3823
198631	198639	9	1717.78	1933.5	1938
198823	199004	182	2249.04	341	7836
200010	200090	81	74.25	63	125
200988	201052	65	150.26	175.5	202
202364	202416	53	43.81	42.5	70
205714	205716	3	88.00	132	133
206362	206389	28	46.75	50	53
207074	207274	201	41.48	35	189
207854	207892	39	42.46	49	56
209228	209390	163	54.09	38	119
210060	210121	62	81.24	88	107
211625	212908	1284	100.57	55	738
212982	213102	121	216.07	218	387
213286	213314	29	284.34	291	318
214203	214250	48	112.94	71	263
214995	215326	332	21.98	12	261
216326	216351	26	72.08	76	79
216775	216780	6	89.33	108	108
218176	219031	856	33.39	22	140
221077	221115	39	278.95	293	324
223982	224191	210	95.50	16	462
225528	225615	88	17.56	19	61
226786	226793	8	84.25	96	98
228130	228169	40	7.00	7	8
228554	228666	113	6.70	5	11
230840	230897	58	0.00	0	0
231054	231182	129	0.00	0	0
231336	231347	12	0.00	0	0
231419	231422	4	0.00	0	0
231497	231617	121	0.00	0	0
234448	234596	149	0.00	0	0
234705	235109	405	5.06	0	32
236193	236433	241	57.93	32	409
237001	237091	91	21.71	16	63
237515	237885	371	49.40	42	144
240016	240697	682	45.07	27	194
240986	241403	418	365.86	10	1689
242508	242757	250	308.70	277	516
243964	244251	288	141.25	121	270
245236	245243	8	66.38	79	85
246411	246422	12	250.83	280	294
247479	247493	15	350.20	376.5	388
248826	249122	297	738.08	624.5	1839
249606	249727	122	156.34	158	201
251338	251360	23	52.39	55.5	64
252399	252442	44	87.57	82	133
253139	253146	8	338.12	394	401
254305	254612	308	2767.30	330	8006
254877	255080	204	1031.22	70	6925
255648	255709	62	44.69	46	55
256328	256333	6	19.00	23	23
258112	258610	499	18.26	15	70
259646	259654	9	29.44	33	35
260627	260645	19	17.53	17	26
261792	261929	138	80.54	55	179
262674	262689	16	91.62	140	147
262897	262959	63	9.00	9	15
265770	265790	21	46.76	49	64
267141	267174	34	157.82	92	274
267949	268081	133	353.02	340	594
269129	269161	33	174.76	181.5	218
270614	270730	117	74.17	67	188
271610	271792	183	42.03	44.5	67
273137	273157	21	34.52	35.5	39
273863	273884	22	103.50	102	138
274752	274761	10	227.00	256	263
275536	275753	218	62.76	62	116
276630	276649	20	324.70	318	432
277673	277958	286	90.05	70	224
278343	278347	5	445.20	548	587
279053	279067	15	85.07	106	138
280845	280874	30	72.53	60	116
282141	282179	39	59.90	50.5	91
284432	284460	29	18.90	19	29
285595	285606	12	53.92	59	60
287368	287799	432	21.92	19	122
288790	288816	27	91.26	95	100
290902	291033	132	29.05	11	298
293101	293121	21	122.90	121.5	201
294022	294205	184	458.58	184	1383
294338	294443	106	979.12	321	2227
295023	295173	151	681.32	36	2526
296821	297018	198	72.26	25	235
297743	297750	8	41.75	49	49
298306	298448	143	45.05	35	122
299025	299184	160	238.99	290	537
299473	299636	164	22.06	16	71
301677	301699	23	27.17	28	30
304258	304322	65	89.77	135	142
304674	304746	73	154.77	190	266
307225	307238	14	8.14	6	17
307560	308592	1033	895.53	753.5	4675
310282	310363	82	404.77	394	574
311336	311638	303	1281.81	1332.5	2197
312977	312987	11	382.55	421	434
313987	314138	152	252.64	170	452
317823	318211	389	74.24	57	156
318332	318766	435	339.64	49.5	1448
321875	321910	36	2195.19	2302	2542
323420	323590	171	4335.62	4237.5	7999
324470	324677	208	141.98	61	2796
325839	326029	191	192.94	187.5	289
326735	326814	80	330.27	301	669
327577	327596	20	121.20	105	193
330270	330328	59	1143.53	1327.5	1353
330851	330887	37	2696.70	2181	4341
331377	331707	331	151.27	66	1930
332284	332563	280	190.15	181	417
335387	335559	173	30.08	20	271
335719	335937	219	7.74	0	33
336094	336238	145	2.85	1	10
337959	337966	8	116.38	135	138
339819	339871	53	25.75	27	31
340115	340122	8	128.75	158	160
341701	342109	409	35.72	9	213
342893	342989	97	34.34	35	42
346637	346652	16	38.12	43	68
349291	349808	518	17.18	9	104
350340	350341	2	193.50	387	387
350825	350834	10	245.20	273	274
351333	351368	36	125.75	96	266
352260	352275	16	18.19	19	23
353131	353278	148	161.97	154	256
354613	354679	67	32.36	39.5	48
355043	355911	869	33.98	33	73
356377	357179	803	81.73	51	479
357669	357674	6	72.00	86	89
358311	358493	183	32.37	12	112
361185	361248	64	45.59	44	69
362632	362679	48	38.19	47	59
363562	363577	16	58.06	56	84
363980	364084	105	246.31	15	1308
366040	366120	81	275.12	33	1223
368584	368805	222	193.53	75	546
369283	369406	124	294.44	262	650
370028	370231	204	75.01	7	389
370388	370524	137	3.14	0	11
370723	370816	94	2.99	2	10
370946	370965	20	34.80	42	57
372565	372638	74	61.64	75	86
374157	374192	36	269.78	287	387
374859	374956	98	44.48	45	53
375795	375802	8	51.38	60	61
376616	376766	151	690.64	404	3057
377619	377665	47	957.62	1069.5	1158
378365	378382	18	1020.89	1069	1128
378857	379178	322	274.44	14	6239
380289	380455	167	664.47	482.5	1507
380708	380916	209	138.19	32.5	1101
381247	381345	99	49.94	39	117
383203	383311	109	431.80	541.5	917
383486	384063	578	210.41	14	2102
384520	384568	49	457.47	627	655
385901	385998	98	145.09	119	232
388936	388965	30	272.33	289	484
389455	389490	36	429.14	550	712
390934	390975	42	189.69	201	249
391726	391734	9	301.22	373	442
393076	393190	115	20.54	19	33
393338	394042	705	55.24	13	445
395333	395354	22	103.55	104	126
396420	396599	180	22.87	18	61
396914	397290	377	4.25	3	16
397489	397662	174	246.52	7	1772
399454	399460	7	50.43	58.5	60
400544	400590	47	33.87	33	43
401353	401427	75	23.00	21	35
402352	402404	53	26.32	11	116
402873	402892	20	38.80	41	43
404219	404256	38	123.76	128	141
404851	404908	58	177.84	145	610
404999	405468	470	381.00	253	959
405976	406115	140	497.02	56	3638
407241	407333	93	896.20	1056.5	1859
408996	410085	1090	99.28	12	531
410902	411151	250	100.49	24	1134
412577	412725	149	87.42	52	274
413632	413732	101	56.15	60	80
414663	414731	69	84.28	33	229
417817	417858	42	76.64	79	94
418783	418902	120	132.37	150	296
419326	419428	103	82.50	88.5	125
420077	420124	48	227.35	38	1699
420662	420859	198	219.07	172	472
421337	421384	48	175.75	175	212
422246	422257	12	182.42	201	202
423674	423708	35	301.94	317.5	344
424189	424190	2	17.50	35	35
425214	425497	284	556.36	228	3468
425567	425633	67	2541.13	3112	3341
425886	425917	32	1259.09	1126	2271
425987	426068	82	493.32	77	1759
426372	426564	193	62.90	54	108
428758	428812	55	56.25	45	89
430340	430357	18	55.78	59	62
432173	432199	27	214.89	220.5	232
432473	432833	361	928.43	10	6192
435612	436188	577	121.53	32	1883
436378	436434	57	18.02	18	36
436651	436685	35	32.60	19	128
437328	437366	39	110.72	123.5	143
437769	437859	91	74.25	77	96
440203	440229	27	112.37	130	158
442531	442690	160	102.21	82	267
442895	443079	185	246.01	79	3927
443431	443453	23	519.78	578	607
443814	443835	22	246.77	261	271
444808	444846	39	331.26	359.5	393
446893	446912	20	332.55	358	377
447696	447755	60	201.93	228	279
451519	451791	273	119.96	75	306
452392	452502	111	83.22	75.5	127
456475	456486	12	74.00	81	81
457498	457692	195	133.09	99	323
457984	458559	576	25.92	11	153
461054	461085	32	25.38	26	36
461788	461796	9	113.89	128	130
462397	462881	485	187.14	46	1026
463350	463367	18	159.50	170	198
463755	463895	141	116.03	119.5	210
464185	464193	9	276.56	308	330
464381	464667	287	645.48	415	1538
469657	470145	489	38.91	12	780
470845	470881	37	13.49	16	17
