#start	end	length	mean	median	max
1348	1423	76	7.42	8	11
2351	2574	224	17.79	7	155
2809	2831	23	42.83	46	47
3108	3151	44	23.34	24	27
3404	3440	37	10.30	12	13
4131	4151	21	3.43	4	4
4794	4888	95	10.82	7	24
5228	5270	43	8.58	7	17
5628	5741	114	10.17	10	30
6822	7043	222	54.55	25	173
7611	7762	152	70.05	58	147
9619	9728	110	20.05	18	30
10482	10608	127	42.06	41	70
11780	11849	70	13.64	15	19
12150	12397	248	7.61	3	32
12626	12654	29	42.41	38	71
14191	14202	12	3.08	3	6
14740	14913	174	73.63	48	196
20022	20084	63	6.48	6	8
20952	21114	163	27.03	18.5	57
22360	22366	7	57.14	65	74
24517	24805	289	3.26	2	10
25244	25339	96	17.31	12	33
26417	26444	28	19.82	19	24
27060	27193	134	3.63	3	7
28223	28365	143	31.29	14	118
28852	28952	101	709.03	718	1390
29346	29423	78	848.00	28	3983
30741	30884	144	7.01	7	10
31728	31803	76	9.87	9	14
33418	33503	86	6.83	8	10
34476	34717	242	6.77	3	20
35726	35771	46	6.65	5	12
36681	36700	20	3.20	3	6
37601	38115	515	29.97	0	352
39976	40119	144	37.92	21	108
45913	46221	309	17.98	10	71
46603	46831	229	7.14	4	26
48371	48396	26	9.62	10	11
49072	49553	482	23.26	6	172
50760	50844	85	15.27	12	43
51205	51281	77	38.43	34	69
51771	51790	20	61.45	65	70
56261	56377	117	38.68	38	70
59510	59524	15	51.13	49	99
60176	60295	120	68.67	38	181
60641	60706	66	56.21	69	85
61202	61289	88	84.95	34	190
61845	61951	107	5.07	4	12
63022	63030	9	20.44	23	23
63268	63366	99	8.62	9.5	17
64276	64483	208	85.07	34	262
65441	65469	29	76.34	78.5	106
65677	65830	154	6.25	5	15
66227	66336	110	330.20	232	879
67054	67094	41	14.80	15	31
67650	67695	46	31.85	33	37
70696	70860	165	12.82	11	28
72310	72393	84	10.50	9	15
72646	72685	40	9.38	10	10
74114	74160	47	11.15	11	16
74338	74342	5	18.20	23	23
75513	75521	9	5.33	6	6
76317	76368	52	12.67	14	14
76834	76971	138	7.72	8	13
77227	77288	62	11.77	11	17
78123	78305	183	5.33	3	12
79596	79978	383	46.22	54.5	108
80372	80379	8	60.25	69	69
81976	82164	189	28.80	16	115
82411	82480	70	19.20	19	27
82721	82843	123	45.46	36	103
83231	83335	105	180.15	178	500
83681	83786	106	10.64	2	62
84584	84599	16	30.50	35	37
84792	84869	78	17.95	17	28
85560	85585	26	15.69	17	20
86873	86990	118	13.84	6	49
87762	87844	83	2.88	3	4
88508	88527	20	3.40	3	5
89503	89651	149	4.87	4	11
90915	90932	18	8.00	7	14
91233	91266	34	19.06	20	32
91762	91803	42	29.79	32	36
92341	92386	46	35.00	40	49
93302	93326	25	9.16	9	13
94128	94160	33	30.67	30.5	40
95276	95581	306	37.36	15	178
96869	96990	122	5.04	5	11
97543	98193	651	59.14	36	205
99580	99745	166	53.54	27	132
100625	100642	18	11.56	12	13
101378	101516	139	18.03	7	177
101588	101723	136	220.26	49	1346
103862	103894	33	27.73	30	33
104225	104355	131	25.28	27	45
105298	105339	42	35.52	39	55
106804	107107	304	52.87	5	460
108122	108256	135	217.16	169.5	475
108599	108851	253	43.68	16	161
109722	109794	73	6.42	3	20
110371	110429	59	21.08	15	122
111738	111794	57	21.54	18	38
111909	111949	41	190.66	205	221
112460	112708	249	43.44	15	221
113411	113547	137	5.08	5	11
114127	114275	149	12.09	7	40
116502	116525	24	22.08	24	31
117702	118053	352	6.47	6	32
118546	118648	103	10.06	9	20
119447	119566	120	386.96	94	1044
119924	120059	136	45.07	48	97
121812	121879	68	15.09	14	29
123377	123483	107	18.21	9	87
124033	124238	206	69.71	63	194
125598	125647	50	32.94	36	49
126875	126982	108	16.52	6	63
127823	128440	618	47.46	25	300
129098	129137	40	5.30	8	8
129522	129534	13	5.77	5	10
129976	130194	219	15.95	4	48
130579	130652	74	18.00	22	25
131702	131703	2	30.00	60	60
131986	132166	181	8.49	3	38
133043	133051	9	3.33	4	4
134651	134874	224	31.74	7	101
135061	135205	145	60.68	53	221
135680	135781	102	9.53	7	39
135851	136030	180	168.34	41	1535
139120	139327	208	73.96	27	272
139739	139946	208	63.48	20	262
142410	142541	132	57.65	14	281
142911	142939	29	13.41	15	17
143540	143820	281	5.30	4	30
145420	145444	25	14.04	15	16
146024	146076	53	4.75	4	9
147841	148055	215	10.18	9	40
149721	149815	95	22.05	22	40
153044	153398	355	8.24	3	39
154797	154889	93	11.44	11	18
156879	156914	36	3.97	4	10
158499	158725	227	20.49	6	76
159167	159221	55	27.33	23	39
159492	159598	107	19.61	14	44
160265	160273	9	5.78	6.5	7
160700	160763	64	9.64	9	25
161610	161800	191	48.10	8	354
162845	163050	206	1861.81	9	7130
165202	165336	135	2.64	2	11
166387	166575	189	3.54	3	21
167041	167145	105	58.26	55.5	82
167698	167724	27	22.37	22.5	27
168820	169006	187	15.55	14	31
170241	170513	273	27.25	7.5	132
171945	172026	82	4.70	4	10
173011	173165	155	105.23	11	435
173517	173716	200	176.87	61	1152
175016	175338	323	39.52	2	282
176677	176688	12	23.67	26	27
178054	178296	243	8.42	2	126
179230	179359	130	87.25	76	161
181208	181265	58	13.69	14	18
182760	182821	62	16.52	17	23
184103	184148	46	28.02	31	36
184548	184631	84	4.50	3	13
185427	185481	55	12.67	13	15
186628	186734	107	7.99	7	14
189378	189483	106	8.01	10	13
189742	190265	524	72.57	60	233
190800	190897	98	40.05	22	82
192479	192525	47	48.57	14	121
192596	192658	63	38.52	3	1122
193853	194042	190	29.11	8	91
194385	194658	274	25.62	12	147
194920	195012	93	73.37	90.5	131
195148	195385	238	40.02	6	318
196328	196728	401	60.44	70.5	184
197806	197857	52	11.75	12	14
199322	199399	78	6.23	7	17
200864	200875	12	44.67	49	49
202199	202329	131	11.20	12	15
202906	203000	95	8.62	9	14
204708	204922	215	3.95	3	14
205967	206262	296	7.28	4	25
206752	206811	60	14.15	15	20
208414	208476	63	10.92	10	20
209191	209192	2	6.50	13	13
209757	209782	26	13.62	15	16
210407	210490	84	10.44	2	26
211913	211914	2	9.00	18	18
212673	212678	6	9.83	11	17
213498	213525	28	17.68	17	22
215800	215935	136	2.40	1	8
216173	216178	6	11.83	14	15
217262	217300	39	12.92	10	23
217691	217708	18	19.56	23	26
218054	218122	69	17.71	3.5	49
218576	218880	305	6.17	2	55
219847	220211	365	5.13	3	13
220686	220860	175	5.83	3	33
221962	222175	214	22.77	11	133
223496	223706	211	40.99	27	124
226755	226833	79	19.44	12	58
227491	227647	157	14.64	4	67
228632	228806	175	14.37	18	28
229746	229890	145	22.89	22	44
230614	230672	59	14.58	14	23
231207	231256	50	15.48	14	22
231986	232391	406	9.09	8	36
233808	233956	149	24.81	8	100
235271	235303	33	119.36	69	298
236228	236254	27	62.30	64	82
236675	236747	73	154.21	138	274
237099	237150	52	54.12	62	107
239077	239336	260	13.33	10	74
239682	239749	68	12.68	13	16
240770	240875	106	55.88	47	167
241119	241167	49	194.41	211.5	238
241297	241308	12	479.83	537	550
241426	241483	58	153.78	126	269
