#start	end	length	mean	median	max
1	158	158	10.42	0	38
1713	1794	82	41.41	19	100
2896	3046	151	3.15	0	18
5102	5272	171	0.90	0	11
5714	6499	786	4.72	0	89
9134	9364	231	3.27	0	20
10292	10393	102	22.87	15	52
11069	11090	22	4.09	0	10
11544	12106	563	18.95	14	103
12305	12416	112	135.25	132	245
12726	13340	615	132.39	108	452
13623	14080	458	388.74	0	4751
14429	14437	9	26.78	30	33
15209	15369	161	9.88	0	37
15895	15999	105	29.02	11	119
16654	16736	83	14.99	10	38
17058	17322	265	25.71	13.5	95
19498	19762	265	0.00	0	0
20084	20118	35	0.00	0	0
21249	21325	77	0.00	0	0
22280	22394	115	0.00	0	0
24408	24505	98	6.47	0	24
26239	26308	70	5.60	0	14
26948	27011	64	15.92	0	43
28855	28995	141	8.90	0	65
29851	29991	141	9.68	0	74
31054	31249	196	6.72	0	88
32165	32251	87	13.61	0	45
34163	34411	249	7.63	0	32
35738	36106	369	7.79	0	29
36458	36523	66	44.21	42	60
37802	39109	1308	6.94	0	104
39671	39690	20	0.00	0	0
40576	40681	106	6.73	0	21
42041	42156	116	16.67	17	24
42855	42973	119	4.50	0	31
44012	44214	203	0.68	0	15
47428	47440	13	53.23	55	71
47972	49538	1567	54.02	0	891
49926	50523	598	20.08	13	137
51655	51926	272	11.69	0	52
52242	52526	285	4.14	0	20
55668	57121	1454	26.93	0	367
58199	58574	376	253.22	0	2791
59082	59487	406	322.28	213	1091
59863	59980	118	96.46	54	227
60479	60496	18	78.00	81	95
61190	61830	641	25.79	21	115
63505	63620	116	7.55	0	71
64710	64749	40	12.82	19	24
66858	66921	64	8.70	0	35
68215	70213	1999	105.23	10	1431
71171	71314	144	34.02	35	59
74102	74782	681	10.24	0	51
75578	76564	987	5.48	0	56
77057	77088	32	88.59	94	110
78055	78812	758	0.01	0	10
79470	80405	936	1.32	0	27
81335	81988	654	13.14	0	189
85421	85955	535	2.66	0	65
86368	86664	297	24.15	13	75
87499	87552	54	0.00	0	0
88843	88900	58	0.00	0	0
90809	90858	50	0.00	0	0
92032	92164	133	7.55	0	26
94563	94578	16	0.00	0	0
97059	97255	197	41.40	26	148
98363	98396	34	0.00	0	0
98847	98877	31	0.00	0	0
99718	100458	741	11.56	10	48
101536	101617	82	0.00	0	0
102128	103397	1270	22.15	10	109
105567	105587	21	26.48	28.5	32
106131	106150	20	41.80	35	64
106796	106798	3	42.67	64	64
107396	107400	5	511.00	639	641
108514	108667	154	111.40	117	148
111062	111183	122	13.31	17	38
111817	112019	203	59.63	61	122
112641	112857	217	14.88	0	170
116051	116168	118	17.70	21	36
117231	117277	47	4.96	0	15
118169	118489	321	30.29	12	149
119684	119750	67	0.30	0	10
121158	121404	247	97.27	0	510
122066	122258	193	0.00	0	0
123570	124549	980	0.63	0	14
125798	125834	37	0.00	0	0
127326	127546	221	87.26	0	1646
128308	128353	46	3.13	0	19
130394	130989	596	5.40	0	34
132321	132346	26	0.00	0	0
132473	132574	102	9.13	0	27
133727	133903	177	56.63	55.5	117
134309	134371	63	21.10	16.5	84
135644	135830	187	7.45	0	28
136176	136191	16	17.62	19	20
136405	137770	1366	2.94	0	28
138995	139095	101	79.53	38	185
139474	139484	11	33.73	37	38
