#start	end	length	mean	median	max
1	158	158	7.55	0	28
1713	1794	82	32.16	17	70
2896	3046	151	2.34	0	14
5102	5149	48	0.00	0	0
5196	5272	77	0.00	0	0
5714	5838	125	1.99	0	12
6080	6499	420	3.23	0	28
9134	9163	30	0.00	0	0
9206	9364	159	2.09	0	11
10292	10327	36	45.28	60	61
10363	10393	31	6.23	5	14
11069	11090	22	0.00	0	0
11544	11671	128	9.65	0	25
11703	12068	366	4.89	0	21
12305	12416	112	23.99	27	50
12726	12732	7	69.57	82	83
13087	13340	254	10.40	0	116
13623	13981	359	0.09	0	23
14065	14080	16	875.94	351	5087
14429	14437	9	26.56	30	34
15209	15369	161	3.93	0	20
15895	15999	105	15.34	10	60
16654	16668	15	0.00	0	0
16706	16736	31	11.55	12	17
17058	17322	265	17.77	11	64
19498	19762	265	0.11	0	10
20084	20118	35	0.00	0	0
21249	21325	77	0.00	0	0
22280	22324	45	0.00	0	0
22360	22394	35	0.00	0	0
24408	24448	41	1.34	0	24
24482	24505	24	0.00	0	0
26239	26267	29	4.93	0	11
26302	26308	7	0.00	0	0
26948	27011	64	15.44	0	38
28855	28943	89	0.49	0	12
28986	28995	10	0.00	0	0
29851	29940	90	0.00	0	0
29973	29991	19	23.47	27	33
31054	31249	196	3.17	0	38
32165	32251	87	1.11	0	11
34163	34363	201	7.67	0	32
34395	34411	17	0.00	0	0
35738	36106	369	1.13	0	14
36458	36523	66	10.21	11	18
37802	38080	279	16.13	0	56
38475	38535	61	0.00	0	0
38810	39077	268	0.00	0	0
39102	39109	8	0.00	0	0
39671	39690	20	0.00	0	0
40576	40628	53	0.45	0	14
40671	40681	11	23.55	25.5	30
42041	42156	116	16.72	19	29
42855	42973	119	4.30	0	27
44012	44036	25	0.00	0	0
44070	44154	85	0.00	0	0
44197	44214	18	12.78	13	15
47428	47440	13	41.38	41	58
47972	49538	1567	21.71	0	390
49926	50259	334	0.87	0	10
50450	50523	74	1.26	0	11
51655	51926	272	0.27	0	13
52242	52466	225	1.04	0	11
52499	52526	28	10.93	14	17
55668	57121	1454	14.36	0	218
58199	58419	221	1.19	0	16
58493	58574	82	3.70	0	13
59082	59487	406	83.56	53	288
59863	59980	118	35.03	24	84
60479	60496	18	36.61	36	44
61190	61250	61	13.02	10.5	41
61606	61830	225	23.66	24	48
63505	63517	13	12.46	13	16
63554	63620	67	3.15	0	22
64710	64746	37	12.16	16	23
66858	66921	64	1.86	0	14
68215	68230	16	9.94	11	11
68261	68980	720	23.86	12	127
69006	69022	17	0.00	0	0
69777	70213	437	28.41	0	277
71171	71268	98	35.62	30	83
71294	71314	21	24.62	27	30
74102	74115	14	38.64	41	45
74158	74484	327	0.00	0	0
74510	74742	233	1.14	0	14
74768	74782	15	0.00	0	0
75578	76564	987	0.00	0	0
77057	77088	32	47.56	43	66
78055	78310	256	1.26	0	16
78492	78745	254	0.00	0	0
78784	78812	29	0.00	0	0
79470	80057	588	0.00	0	0
80329	80405	77	0.00	0	0
81335	81550	216	0.00	0	0
81584	81943	360	5.08	0	46
81977	81988	12	0.00	0	0
85421	85955	535	0.87	0	19
86411	86664	254	6.96	0	25
87499	87510	12	0.00	0	0
87543	87552	10	0.00	0	0
88843	88884	42	0.00	0	0
90809	90858	50	0.00	0	0
92032	92164	133	0.00	0	0
94563	94578	16	0.00	0	0
97059	97255	197	7.21	0	39
98363	98396	34	0.00	0	0
98847	98877	31	0.00	0	0
99718	99774	57	1.58	0	10
99811	100458	648	9.90	0	46
101536	101617	82	0.00	0	0
102128	103397	1270	18.21	10	180
105567	105587	21	26.81	27	36
106131	106150	20	102.80	84	155
106796	106798	3	72.00	108	108
107396	107400	5	523.80	655	655
108514	108667	154	71.52	82	139
111062	111073	12	21.08	23	23
111107	111183	77	5.30	5	11
111817	112019	203	30.23	26	75
112641	112661	21	89.00	87	118
112695	112857	163	0.52	0	13
116051	116061	11	0.00	0	0
116094	116168	75	14.36	15	20
117231	117233	3	0.00	0	0
117267	117277	11	0.00	0	0
118169	118223	55	0.00	0	0
118332	118489	158	4.56	0	24
119684	119703	20	0.00	0	0
119734	119750	17	0.00	0	0
121158	121353	196	222.65	0	833
122066	122258	193	0.00	0	0
123570	123846	277	0.00	0	0
124127	124243	117	0.00	0	0
124443	124549	107	0.00	0	0
125832	125834	3	0.00	0	0
127326	127546	221	21.74	0	325
128309	128353	45	9.76	0	29
