#start	end	length	mean	median	max
1	158	158	17.49	0	65
1713	1794	82	47.49	13	105
2896	3046	151	0.15	0	11
5102	5149	48	0.00	0	0
5196	5272	77	0.00	0	0
5714	5838	125	0.00	0	0
6080	6499	420	6.30	0	43
9134	9163	30	0.00	0	0
9206	9364	159	2.03	0	11
10292	10327	36	33.83	45	46
10363	10393	31	20.97	18	32
11069	11090	22	0.00	0	0
11544	11671	128	10.51	0	30
11703	12068	366	11.21	12	29
12305	12416	112	25.68	30	56
12726	12732	7	94.29	109.5	113
13087	13340	254	18.58	0	174
13623	13981	359	0.17	0	30
14065	14080	16	1454.25	893	6727
14429	14437	9	41.22	44	56
15209	15369	161	7.37	0	28
15895	15999	105	14.73	0	70
16654	16668	15	0.00	0	0
16706	16736	31	2.03	0	13
17058	17322	265	36.11	17	128
19498	19762	265	1.47	0	20
20084	20118	35	0.00	0	0
21249	21325	77	0.00	0	0
22280	22324	45	0.00	0	0
22360	22394	35	0.00	0	0
24408	24448	41	2.02	0	30
24482	24505	24	0.00	0	0
26239	26267	29	8.79	11	14
26302	26308	7	0.00	0	0
26948	27011	64	8.00	0	22
28855	28943	89	5.39	0	26
28986	28995	10	0.00	0	0
29851	29940	90	0.00	0	0
29973	29991	19	40.00	48	54
31054	31249	196	5.09	0	54
32165	32251	87	0.00	0	0
34163	34363	201	16.77	14.5	54
34395	34411	17	0.00	0	0
35738	36106	369	2.40	0	15
36458	36523	66	12.65	12	18
37802	38080	279	21.82	12	67
38475	38535	61	0.00	0	0
38810	39077	268	1.00	0	13
39102	39109	8	0.00	0	0
39671	39690	20	0.00	0	0
40576	40628	53	0.74	0	24
40671	40681	11	24.73	27.5	30
42041	42156	116	18.38	18	31
42855	42973	119	5.18	0	30
44012	44036	25	0.00	0	0
44070	44154	85	0.00	0	0
44197	44214	18	10.33	12	12
47428	47440	13	46.77	47.5	65
47972	49538	1567	39.80	0	694
49926	50259	334	2.84	0	20
50450	50523	74	3.28	0	24
51655	51926	272	0.00	0	0
52242	52466	225	3.73	0	19
52499	52526	28	17.29	18	19
55668	57121	1454	18.86	0	182
58199	58419	221	0.05	0	10
58493	58574	82	11.71	11	33
59082	59487	406	104.15	72	321
59863	59980	118	43.21	22	111
60479	60496	18	40.72	42	50
61190	61250	61	17.97	10	60
61606	61830	225	12.82	14	33
63505	63517	13	19.23	21	25
63554	63620	67	4.15	0	31
64710	64746	37	23.00	30	40
66858	66921	64	4.53	0	15
68215	68230	16	4.62	0	15
68261	68980	720	33.13	13	203
69006	69022	17	9.06	11	11
69777	70213	437	43.71	0	406
71171	71268	98	39.90	40	78
71294	71314	21	17.05	18	20
74102	74115	14	21.93	23	26
74158	74484	327	1.45	0	17
74510	74742	233	1.61	0	14
74768	74782	15	0.00	0	0
75578	76564	987	0.36	0	21
77057	77088	32	86.72	85	107
78055	78310	256	2.45	0	19
78492	78745	254	0.00	0	0
78784	78812	29	0.00	0	0
79470	80057	588	0.00	0	0
80329	80405	77	0.62	0	12
81335	81550	216	0.00	0	0
81584	81943	360	6.59	0	44
81977	81988	12	0.00	0	0
85421	85955	535	0.93	0	22
86411	86664	254	11.11	0	37
87499	87510	12	0.00	0	0
87543	87552	10	0.00	0	0
88843	88884	42	0.00	0	0
90809	90858	50	0.00	0	0
92032	92164	133	0.68	0	12
94563	94578	16	0.00	0	0
97059	97255	197	9.66	0	55
98363	98396	34	0.00	0	0
98847	98877	31	0.00	0	0
99718	99774	57	0.00	0	0
99811	100458	648	25.57	16	144
101536	101617	82	0.00	0	0
102128	103397	1270	29.74	18	204
105567	105587	21	30.52	32	36
106131	106150	20	97.10	66	167
106796	106798	3	62.67	94	94
107396	107400	5	559.00	699	700
108514	108667	154	152.08	164	320
111062	111073	12	19.17	21	21
111107	111183	77	7.69	13	15
111817	112019	203	38.51	42	96
112641	112661	21	62.76	54	104
112695	112857	163	0.48	0	12
116051	116061	11	0.00	0	0
116094	116168	75	26.55	27.5	38
117231	117233	3	0.00	0	0
117267	117277	11	0.00	0	0
118169	118223	55	0.00	0	0
118332	118489	158	4.77	0	23
119684	119703	20	0.00	0	0
119734	119750	17	5.94	5.5	13
121158	121353	196	203.85	0	754
122066	122258	193	0.00	0	0
123570	123846	277	0.00	0	0
124127	124243	117	0.00	0	0
124443	124549	107	0.00	0	0
125832	125834	3	0.00	0	0
127326	127546	221	19.96	0	339
128309	128353	45	3.80	0	11
130394	130903	510	4.64	0	31
130945	130949	5	0.00	0	0
130976	130989	14	0.00	0	0
132321	132346	26	0.00	0	0
132473	132574	102	0.00	0	0
133727	133903	177	58.67	54.5	102
134309	134371	63	25.78	19	85
135644	135666	23	0.00	0	0
135695	135830	136	17.21	16	28
136176	136191	16	10.81	13	13
136405	136424	20	47.10	44	69
136453	136550	98	0.00	0	0
136936	137492	557	1.06	0	14
137620	137770	151	0.40	0	10
138995	139095	101	40.53	26	93
139474	139484	11	0.00	0	0
140157	140186	30	16.07	22	28
140700	140789	90	1.90	0	11
141210	141477	268	13.83	15	43
142483	142699	217	18.94	19	44
142901	142977	77	0.00	0	0
144061	144119	59	0.00	0	0
145638	145667	30	0.00	0	0
145815	145842	28	9.50	11	12
147340	147376	37	13.68	18.5	28
147415	147479	65	0.00	0	0
148107	148155	49	0.00	0	0
148690	148718	29	0.00	0	0
148863	148947	85	1.39	0	14
150226	150240	15	45.00	47	54
150273	150435	163	21.79	10.5	71
150478	150517	40	17.93	19	28
151895	151907	13	0.00	0	0
151948	152039	92	0.71	0	14
152862	152865	4	7.50	10	10
154433	154773	341	41.91	32	154
155081	155151	71	0.00	0	0
155192	155483	292	0.00	0	0
155758	155817	60	0.00	0	0
156212	156292	81	0.00	0	0
156330	156344	15	0.00	0	0
157586	157711	126	0.00	0	0
157749	157761	13	0.00	0	0
159133	159158	26	0.00	0	0
159345	159348	4	14.75	20	20
160351	160449	99	0.10	0	10
161318	161370	53	0.00	0	0
162238	162892	655	19.65	12	296
163026	163143	118	352.61	93	3060
163936	164162	227	7.56	0	26
166764	167174	411	1.43	0	16
167425	167567	143	3.01	0	12
167600	167613	14	0.00	0	0
167803	167837	35	45.51	72	83
168303	168361	59	0.00	0	0
168740	168744	5	0.00	0	0
169120	169179	60	0.00	0	0
170064	170108	45	0.00	0	0
170973	171010	38	0.00	0	0
172119	172197	79	0.00	0	0
173029	173107	79	0.00	0	0
173861	174106	246	7.15	0	28
174134	174153	20	25.70	31	39
174517	174533	17	20.24	21	29
175281	175282	2	87.50	175	175
175790	175807	18	852.56	601	1559
176051	176207	157	16.91	0	149
176446	178181	1736	0.00	0	0
178471	178603	133	0.53	0	31
178632	178638	7	0.00	0	0
180043	180057	15	110.20	119	120
