#start	end	length	mean	median	max
1	158	158	4.67	0	18
1713	1794	82	14.35	11	38
2896	3046	151	0.00	0	0
5102	5272	171	0.00	0	0
5714	6499	786	2.96	0	31
9134	9364	231	4.18	0	26
10292	10393	102	25.53	29	40
11069	11090	22	0.00	0	0
11544	12106	563	11.63	0	85
12305	12416	112	98.27	103	183
12726	13340	615	84.63	62.5	263
13623	14080	458	222.48	0	2658
14429	14437	9	17.11	19	22
15209	15369	161	13.78	0	52
15895	15999	105	25.88	11	100
16654	16736	83	7.61	0	21
17058	17322	265	14.32	11	56
19498	19762	265	0.00	0	0
20084	20118	35	0.00	0	0
21249	21325	77	0.00	0	0
22280	22394	115	0.00	0	0
24408	24505	98	4.11	0	16
26239	26308	70	5.23	0	13
26948	27011	64	11.72	0	32
28855	28995	141	5.79	0	51
29851	29991	141	9.10	0	68
31054	31249	196	9.03	0	90
32165	32251	87	7.31	0	27
34163	34411	249	2.94	0	20
35738	36106	369	4.60	0	22
36458	36523	66	21.18	21	30
37802	39109	1308	4.85	0	77
39671	39690	20	0.00	0	0
40576	40681	106	0.00	0	0
42041	42156	116	0.00	0	0
42855	42973	119	3.08	0	22
44012	44214	203	0.00	0	0
47428	47440	13	24.08	24	34
47972	49538	1567	24.87	0	439
49926	50523	598	11.25	0	95
51655	51926	272	9.89	0	44
52242	52526	285	0.67	0	10
55668	57121	1454	20.58	0	305
58199	58574	376	200.39	0	2211
59082	59487	406	166.26	71	792
59863	59980	118	71.70	36	175
60479	60496	18	37.56	40	41
61190	61830	641	30.61	24	131
63505	63620	116	2.04	0	28
64710	64749	40	2.00	0	10
66858	66921	64	0.16	0	10
68215	70213	1999	75.78	0	947
71171	71314	144	9.22	10	25
74102	74782	681	7.05	0	42
75578	76564	987	3.60	0	54
77057	77088	32	21.47	21	26
78055	78812	758	0.00	0	0
79470	80405	936	1.30	0	27
81335	81988	654	3.91	0	47
85421	85955	535	1.62	0	37
86368	86664	297	12.53	0	52
87499	87552	54	0.00	0	0
88843	88900	58	0.00	0	0
90809	90858	50	0.00	0	0
92032	92164	133	5.76	0	23
94563	94578	16	0.00	0	0
97059	97255	197	39.99	23	164
98363	98396	34	0.00	0	0
98847	98877	31	0.00	0	0
99718	100458	741	4.58	0	28
101536	101617	82	0.00	0	0
102128	103397	1270	16.76	0	89
105567	105587	21	13.76	15	17
106131	106150	20	34.90	28	55
106796	106798	3	23.33	35	35
107396	107400	5	218.60	273	276
108514	108667	154	42.27	43	59
111062	111183	122	2.64	0	16
111817	112019	203	32.72	29	77
112641	112857	217	14.18	0	147
116051	116168	118	1.42	0	14
117231	117277	47	0.00	0	0
118169	118489	321	21.02	0	95
119684	119750	67	0.00	0	0
121158	121404	247	60.12	0	382
122066	122258	193	0.00	0	0
123570	124549	980	0.47	0	18
125798	125834	37	0.00	0	0
127326	127546	221	146.61	0	2750
128308	128353	46	7.46	0	23
130394	130989	596	3.87	0	24
132321	132346	26	0.00	0	0
132473	132574	102	7.36	0	22
133727	133903	177	26.86	17.5	72
134309	134371	63	21.30	19	53
135644	135830	187	5.17	0	21
136176	136191	16	0.00	0	0
136405	137770	1366	0.29	0	15
138995	139095	101	74.40	57	140
139474	139484	11	39.27	43	45
140157	140186	30	2.33	0	10
140700	140789	90	0.00	0	0
141210	141477	268	6.84	0	29
142483	142699	217	0.00	0	0
142901	142977	77	1.90	0	26
144061	144119	59	0.00	0	0
145638	145667	30	0.00	0	0
145815	145842	28	0.00	0	0
147340	147479	140	2.26	0	16
148107	148155	49	0.00	0	0
148690	148718	29	0.00	0	0
148863	148947	85	0.00	0	0
150226	150517	292	1.07	0	19
151895	152039	145	0.00	0	0
152862	152865	4	0.00	0	0
154433	156344	1912	1.97	0	38
157580	157761	182	2.38	0	20
159133	159158	26	0.00	0	0
159345	159348	4	0.00	0	0
160351	160451	101	0.00	0	0
161318	161370	53	0.00	0	0
162238	162893	656	10.22	0	171
163026	163143	118	72.00	24	523
163936	164162	227	3.64	0	17
166764	167613	850	0.80	0	16
167803	167837	35	17.17	27	31
168303	168361	59	0.00	0	0
168740	168744	5	0.00	0	0
169120	169179	60	8.88	12	20
170064	170108	45	0.00	0	0
170973	171010	38	0.00	0	0
172119	172197	79	5.19	0	22
173023	173107	85	0.00	0	0
173861	174153	293	16.51	0	47
174517	174533	17	1.41	0	12
175281	175282	2	19.00	38	38
175790	175807	18	622.50	550	920
176051	178638	2588	0.65	0	52
180043	180057	15	55.27	59	60
180733	180924	192	14.06	0	62
183080	183090	11	0.00	0	0
183736	183742	7	0.00	0	0
184511	184525	15	0.00	0	0
185210	185215	6	280.17	338	343
185417	185465	49	67.69	83.5	91
185787	185862	76	11.11	12	25
186184	186326	143	164.28	18	1131
187389	188255	867	46.63	0	619
189372	189504	133	51.06	24	154
189769	189978	210	33.20	32	155
191833	191838	6	20.50	24	27
192772	192978	207	19.57	19	49
193246	193357	112	0.00	0	0
194648	194983	336	0.00	0	0
195947	195948	2	10.00	20	20
196834	196857	24	1.25	0	10
198256	198351	96	0.00	0	0
199816	200271	456	25.46	0	216
201529	201751	223	2.34	0	13
204134	204490	357	68.97	12.5	529
205142	205269	128	0.69	0	11
206089	206176	88	0.00	0	0
207702	208086	385	21.69	10	95
208708	208982	275	0.00	0	0
210117	210213	97	0.00	0	0
211195	211237	43	32.72	32	42
211766	211935	170	0.84	0	12
213529	213637	109	0.00	0	0
214031	214063	33	0.00	0	0
214829	214843	15	0.00	0	0
215579	215613	35	0.00	0	0
216250	216381	132	7.10	0	57
217882	218068	187	6.02	0	16
219125	219147	23	0.00	0	0
220675	220732	58	1.86	0	11
221726	222118	393	0.00	0	0
222458	222517	60	3.13	0	22
223892	223912	21	0.00	0	0
224780	224809	30	0.00	0	0
225633	225742	110	19.03	0	127
226274	226377	104	4.00	0	50
226834	227385	552	39.87	0	569
229270	229299	30	775.47	875	1779
229720	230199	480	39.95	31	109
230443	230447	5	0.00	0	0
230832	231054	223	49.22	0	214
231442	231483	42	6.36	10	14
232939	232955	17	0.00	0	0
233784	233862	79	0.00	0	0
234250	234398	149	0.00	0	0
234924	235368	445	0.00	0	0
236542	236600	59	0.00	0	0
239070	239205	136	0.00	0	0
240490	240685	196	6.77	0	23
241256	241341	86	18.13	21	28
242287	242397	111	4.04	0	16
243016	243239	224	40.03	35	105
244518	244632	115	10.83	11	31
244834	244921	88	0.00	0	0
245951	246158	208	24.27	19	61
246690	246913	224	4.97	0	23
247852	247876	25	7.44	11	13
248171	248227	57	0.00	0	0
