#start	end	length	mean	median	max
1	317	317	34.15	3	205
1671	1866	196	8.34	6	22
3010	3121	112	80.85	16	261
4463	4578	116	0.00	0	0
4864	4869	6	24.17	29	31
5980	6030	51	12.59	14	18
7969	8065	97	1.18	1	4
10592	10728	137	57.07	18.5	183
12241	12258	18	18.33	25	26
12775	12918	144	167.98	39	674
15873	16219	347	9.32	2	106
17324	17344	21	43.71	42	58
19921	19924	4	13.50	18	18
20255	20308	54	126.46	185	193
21425	21652	228	0.54	0	3
23084	23132	49	8.35	12	12
23952	24194	243	131.64	2	1199
24933	24950	18	5.83	6	7
25350	25351	2	9.00	18	18
25838	25862	25	0.60	1	1
27466	27495	30	0.60	1	1
28198	28254	57	1.82	3	3
28894	29100	207	1405.18	21	8004
31003	31089	87	7.41	2	17
31963	31998	36	0.00	0	0
32107	32198	92	481.90	1	1254
32535	32572	38	26.16	24	47
33380	33398	19	2.84	3	3
34452	34655	204	0.79	0	4
38018	38032	15	0.00	0	0
39383	39386	4	0.00	0	0
40470	40706	237	0.15	0	1
41730	41804	75	0.48	0	1
44269	44283	15	1.40	1.5	2
45223	45326	104	8.37	2	45
46434	46452	19	12.47	14	14
47230	47336	107	776.04	0	3217
47994	48075	82	35.23	3	298
49306	49586	281	47.06	12	395
49878	49935	58	72.52	19	241
50470	50515	46	30.70	9	116
50753	50908	156	16.03	3	47
51518	51775	258	13.62	0	87
52533	52630	98	4.12	4	16
53924	53944	21	21.14	22	23
54670	54838	169	36.29	16	148
56810	56814	5	24.20	30	31
57259	57285	27	23.78	26	36
58636	58693	58	59.31	57	100
58841	58896	56	27.25	27	55
60187	60227	41	260.24	165	516
60402	60505	104	0.73	0	3
60797	60947	151	0.97	0	3
64657	64676	20	0.00	0	0
64926	64949	24	0.00	0	0
66066	66152	87	0.00	0	0
70647	70654	8	0.88	1	1
71394	71407	14	0.00	0	0
71714	71734	21	0.00	0	0
72371	72384	14	0.00	0	0
73657	73762	106	0.93	0	3
74096	74131	36	0.56	0	2
74570	75135	566	2.18	0	22
75730	75799	70	0.24	0	1
76520	76759	240	10.42	2	67
78580	78604	25	32.44	35	41
79268	79374	107	45.71	0	219
80329	80418	90	4.12	2	9
80489	81053	565	13.36	2	152
81840	81843	4	0.75	1	1
82465	82703	239	1.47	1	5
83028	83124	97	2.51	1	7
83491	83548	58	0.00	0	0
84530	84922	393	0.13	0	2
85610	85689	80	0.17	0	1
93870	93928	59	0.19	0	1
94169	94182	14	0.93	1	1
97571	97573	3	0.00	0	0
98942	98956	15	0.00	0	0
99828	100005	178	0.98	1	3
100636	100935	300	44.69	0	974
101899	101924	26	9.27	10	11
102729	102752	24	39.33	37	56
103662	103775	114	131.39	82	417
104178	104301	124	24.56	5	84
104650	104717	68	18.62	24	32
105009	105122	114	0.58	0	17
105411	105426	16	0.94	1	1
106057	106151	95	161.93	15	534
106521	106803	283	53.13	0	421
109084	109188	105	15.01	0	62
110089	110115	27	110.33	76	244
113630	113774	145	7.57	0	38
114606	114642	37	3.68	5	6
115756	115864	109	37.64	1	228
117235	117455	221	16.29	2	135
117906	117913	8	0.00	0	0
118247	118465	219	13.77	1	52
118892	118905	14	4.64	5	5
119320	119599	280	1.60	2	7
119987	120001	15	1.87	2	2
120512	120561	50	0.90	1	1
120862	120917	56	2.84	4	5
123978	123989	12	0.42	0	1
125413	125429	17	15.06	16	16
126003	126019	17	10.41	12	13
127030	127050	21	0.95	1	1
128180	128220	41	20.80	17	36
130567	130762	196	21.11	16	117
131510	131581	72	425.71	495	761
133088	133268	181	263.05	1	1519
133500	133513	14	8.36	10	10
133790	133932	143	97.77	9.5	415
134033	134121	89	1290.81	407	3155
135694	135797	104	90.45	44	254
136746	136758	13	73.31	78.5	88
137650	137852	203	1.78	0	15
138135	138137	3	0.00	0	0
139808	139821	14	0.93	1	1
140257	140258	2	1.00	2	2
140607	140716	110	2.41	0	9
140921	140936	16	0.94	1	1
141342	141725	384	0.18	0	1
142107	142242	136	0.11	0	1
142612	142658	47	0.45	0	1
142968	143107	140	115.04	25	416
144761	144984	224	1074.50	0	8015
145921	145935	15	0.93	1	1
147393	147398	6	0.00	0	0
148077	148358	282	14.43	0	184
150696	150743	48	7.96	12	15
151554	151839	286	8.06	1	45
153922	154116	195	0.83	0	7
155830	155873	44	25.89	21	37
156702	156920	219	99.96	0	423
157911	157918	8	160.88	229	247
158750	158762	13	5.54	6	10
159150	159200	51	88.76	121	127
161094	161140	47	34.72	41.5	48
161423	161539	117	19.20	2	76
162395	162458	64	3.75	0	11
163722	164119	398	149.79	1	1656
166460	166624	165	3.62	1	11
166720	167357	638	11.37	3	198
167661	167766	106	75.67	1	225
169012	169291	280	3.30	0	30
170150	170223	74	78.08	1	231
172216	172382	167	36.69	19	152
173595	173632	38	25.66	22	51
174509	174510	2	0.50	1	1
175357	175386	30	33.50	22	68
176641	176725	85	37.36	20	124
180026	180030	5	30.40	38	38
182320	182325	6	69.50	83	84
183985	184059	75	139.49	114.5	308
184855	185148	294	48.03	0	639
186373	186428	56	173.77	253	291
187930	188051	122	285.80	8	2003
188307	188447	141	517.30	40	2026
189327	189350	24	36.12	43	45
190086	190251	166	1024.45	7	4995
191068	191244	177	4.02	1	37
191920	191970	51	2.12	3	4
193866	194552	687	89.66	0	1171
194859	194980	122	2400.89	135	8003
195287	195675	389	111.90	6	842
197047	197099	53	28.62	11.5	76
198054	198098	45	12.02	12	15
198925	199082	158	118.02	3	507
200034	200277	244	53.12	22	219
201865	202047	183	29.19	3.5	144
202166	202197	32	42.03	4	143
203728	203928	201	7.33	1	61
205846	205875	30	65.50	63	135
