#start	end	length	mean	median	max
1	882	882	1.81	1	6
3187	3289	103	3.49	4	4
4663	4679	17	6.59	7	7
5580	5758	179	42.35	46	82
6998	7000	3	7.33	11	11
7072	7104	33	4.91	4	8
8726	8774	49	0.98	1	1
10831	11036	206	4.60	5	7
11982	12030	49	2.94	2	17
13087	14871	1785	137.06	54	1084
15145	15156	12	2.75	3	3
16156	16353	198	0.91	1	4
22059	22303	245	6.91	7	13
23195	23218	24	3.46	3	5
24314	24344	31	2.71	2	4
25116	25198	83	6.76	7	10
27495	27543	49	3.14	3	4
28689	28721	33	7.55	8.5	9
29232	29269	38	3.74	3	11
29339	29431	93	0.19	0	2
32361	32362	2	3.00	6	6
32996	33019	24	1.62	1	3
34418	34448	31	8.61	8	15
34731	34754	24	5.21	5	8
35197	35317	121	22.53	29.5	35
35387	35477	91	5.49	6.5	9
39012	39039	28	10.04	8	18
39292	39322	31	2.87	3	10
42801	42813	13	2.46	3	3
45110	45111	2	7.00	14	14
45751	45857	107	50.24	77	81
46932	46947	16	884.44	943	944
48289	48403	115	15.09	10	51
48812	48852	41	4.41	5	7
52189	52237	49	1.39	1	9
54029	54079	51	28.69	29	32
54148	54181	34	1.15	1	4
54734	54743	10	1.60	2	2
54815	55824	1010	3.51	3	12
56689	56697	9	34.56	32	80
56816	56817	2	283.00	566	566
59959	59996	38	0.97	1	1
60231	60444	214	12.13	4	25
64142	64201	60	4.17	3	14
66707	66874	168	24.93	25	40
67451	67482	32	5.41	6	6
69969	69992	24	3.83	4	5
71205	71223	19	8.53	9	9
72101	72157	57	2.46	3	4
73589	73895	307	1.96	2	5
74841	74943	103	2.80	2	6
76150	76182	33	0.97	1	1
76783	76816	34	2.85	3	4
78116	78117	2	11.50	23	23
78445	78468	24	4.42	5	6
81526	81535	10	2.70	3	3
84321	84322	2	3.50	7	7
85016	85020	5	0.80	1	1
87038	87068	31	7.45	8	10
87468	87732	265	1.74	2	20
88853	88886	34	1.09	1	3
89442	89465	24	1.17	1	2
90917	90945	29	148.90	156.5	159
91774	91874	101	1.16	1	16
93593	93701	109	7.06	6	15
98415	98706	292	7.36	7	24
103663	103691	29	3.48	3	6
105103	105114	12	2.75	3	3
107289	107319	31	1.03	1	2
109800	109842	43	6.37	4	44
110608	110670	63	1.02	1	6
111034	111050	17	23.65	25	26
112299	112318	20	3.80	4	4
113561	113655	95	132.86	217.5	220
117725	117757	33	5.21	6	7
118799	118810	12	3.67	4	4
118880	118933	54	1.63	1	10
120133	120160	28	0.00	0	0
120716	120717	2	2.50	5	5
120788	120867	80	1.12	1	2
127261	127296	36	1.78	2	3
129856	129887	32	4.41	5	6
131508	131656	149	0.77	1	9
133778	133826	49	1.65	2	4
135249	135279	31	2.29	2	5
135351	135373	23	3.09	3.5	4
137043	137071	29	1.62	2	2
138191	138223	33	6.64	7	7
138295	138301	7	2.57	3	3
139478	139479	2	5.50	11	11
139759	139791	33	11.91	9	22
140170	140259	90	2.66	3	3
144918	144972	55	35.62	18.5	71
145930	146042	113	116.39	184	202
146622	146727	106	12.25	13	16
147265	147298	34	2.15	2	3
149367	149410	44	3.68	1	28
150579	150795	217	4.12	5	8
151943	151991	49	1.04	1	2
152076	152109	34	13.97	16	17
153538	153567	30	1.70	1	3
156380	156421	42	2.00	2	3
161683	161732	50	7.72	4	110
161916	161946	31	5.23	5	7
162028	162030	3	7.33	11	11
163930	163995	66	2.39	1	25
164078	164168	91	2603.52	3366	3370
164238	164309	72	3.86	2	8
164652	164685	34	9.24	10	12
164944	164947	4	13.75	18	19
166205	166243	39	2.31	2	9
167161	167162	2	6.00	12	12
169612	169613	2	1.50	3	3
170410	170431	22	0.95	1	1
172381	172476	96	1.00	1	2
173143	173192	50	4.38	5	7
175360	175391	32	1.84	2	2
177589	177595	7	1.43	2	2
178607	179577	971	3.34	3	11
179649	179656	8	7.88	9	9
181201	181266	66	4.82	5	8
182356	182386	31	5.03	3	28
182849	183093	245	15.66	12.5	31
183520	183521	2	2.00	4	4
185614	185633	20	9.75	10	12
187767	187789	23	4.70	4	14
189401	189418	18	4.50	4	9
191854	192127	274	1.67	1	4
193331	193334	4	1.50	2	2
194468	194491	24	4.71	4	12
194990	194991	2	10.50	21	21
195187	195256	70	4.31	1	15
195500	195531	32	9.25	9	11
195826	195857	32	63.22	79	85
197862	197874	13	10.92	13	15
198697	198787	91	27.53	27	38
199199	199208	10	19.00	20	23
200882	200908	27	9.96	11	11
205448	205497	50	2.08	1	15
205693	205694	2	8.50	17	17
208750	208819	70	6.63	6	52
209828	209834	7	57.14	73.5	75
210934	210953	20	6.55	7	9
213885	213932	48	4.00	4	7
215511	215544	34	11.82	12	14
216121	216153	33	6.00	5	13
216748	216749	2	3.50	7	7
217410	217415	6	8.17	10	10
219720	219769	50	3.12	3	4
220469	220491	23	0.96	1	1
220563	220567	5	33.80	42	43
221102	221224	123	16.14	15	41
221735	221872	138	53.62	72	111
225575	225623	49	4.16	5	7
225714	225744	31	4.03	5	5
229017	229047	31	11.48	12	16
229303	229560	258	6.11	5	14
232433	232467	35	3.69	4	5
234171	234472	302	7.26	7	16
241064	241104	41	11.39	12	14
243605	243649	45	2.67	3	3
244838	244854	17	13.41	15	15
245956	245990	35	1.17	1	5
246060	246108	49	3.04	2	9
246649	246650	2	3.50	7	7
248156	248283	128	46.51	7	101
249229	249392	164	9.03	10	12
249768	249774	7	6.29	6.5	10
250633	250705	73	1.33	1	22
251198	251227	30	11.03	12	13
253330	253474	145	4.23	4	10
255446	255498	53	2.23	2	6
256790	256969	180	4.74	6	7
258788	259124	337	17.42	13	42
259195	259228	34	10.47	11	12
259299	260105	807	19.56	10	66
260352	260578	227	12.76	9	48
260650	260679	30	4.10	4	6
261325	261338	14	6.50	7	7
265670	265756	87	26.61	29.5	47
266879	267115	237	19.30	24	28
269113	269149	37	2.84	3	7
270505	270506	2	1.50	3	3
272229	272315	87	1.11	1	3
275139	275145	7	39.71	48.5	60
277183	277213	31	22.42	22	32
277663	277846	184	9.04	10	13
278928	278930	3	8.67	13	13
279013	279044	32	3.72	4	8
279570	279648	79	3.52	4	4
281496	281525	30	1.67	1	12
282887	283001	115	18.43	25	30
283644	283657	14	5.57	6	6
285428	285478	51	1.14	1	5
287582	287612	31	5.42	3	47
288620	288670	51	2.57	3	4
288896	288898	3	38.33	57.5	58
289785	289795	11	2.27	2.5	3
290423	290464	42	2.31	2	10
292906	293210	305	4.22	3	7
294317	294336	20	4.85	5	6
296816	296865	50	3.20	3	4
297629	297848	220	38.46	15	111
299975	299998	24	8.25	8	10
301022	301095	74	3.77	3	10
302012	302043	32	15.59	14	23
303952	304058	107	1.13	1	11
305227	305258	32	9.62	10	11
306057	306081	25	37.84	39.5	47
306307	306334	28	12.39	6	73
308135	308162	28	1.68	2	2
308472	308721	250	9.06	4	26
308929	309032	104	0.86	1	3
309660	309679	20	0.00	0	0
309749	309788	40	1.98	1	18
311571	311573	3	2.00	3	3
311817	311846	30	1.93	2	2
313664	313665	2	3.00	6	6
313930	313981	52	1.71	1	10
315969	316075	107	49.71	84	88
316844	316876	33	4.73	3	24
317147	317150	4	10.50	14	14
317388	317693	306	21.50	17	49
318864	318939	76	34.61	1	103
320204	320436	233	0.55	0	3
322935	322937	3	4.00	6	6
323006	323063	58	119.59	52	239
323607	323643	37	1.97	2	3
325013	325115	103	12.91	12	17
325341	325601	261	30.21	5	127
326283	326454	172	2.77	3	6
326980	327012	33	16.48	16.5	20
327331	327361	31	10.97	11	15
327498	328224	727	4.48	3	12
328870	328986	117	299.32	162.5	600
330942	330965	24	11.25	14	15
331701	331795	95	6.07	6	8
334558	334634	77	317.91	401	403
335328	335453	126	12.86	20	23
337455	337496	42	27.26	27	31
338190	338222	33	7.76	8	12
339351	339700	350	922.61	38	3348
343139	343169	31	2.81	3	3
343611	343650	40	2.60	3	3
346761	346763	3	0.67	1	1
347616	347776	161	44.04	45	104
347846	347904	59	14.44	13	35
348895	349064	170	1.77	2	3
350633	350634	2	5.00	10	10
355402	355435	34	3.06	3	6
356503	356595	93	3.95	4	5
358752	359116	365	5.06	5.5	12
359444	359466	23	131.26	137	138
360796	360844	49	1.61	2	3
362729	362781	53	8.87	8.5	17
364318	364337	20	7.60	8	8
365601	365707	107	2.56	2	16
369963	370201	239	8.68	9.5	16
375319	375397	79	188.61	208	328
376373	376396	24	4.42	4	7
377519	377726	208	8.52	8	15
378463	378493	31	2.32	2	14
380364	380752	389	27.93	34	53
382303	382481	179	122.13	140.5	317
384207	384270	64	101.69	127	129
384991	384997	7	12.86	15	23
387145	387179	35	2.71	3	3
389060	389083	24	10.12	10	14
392483	392550	68	12.62	3	348
393298	393309	12	32.67	36	37
393880	393991	112	477.78	109	8001
394142	394143	2	4000.00	8000	8000
394222	395070	849	5774.32	6215	8003
395122	395290	169	5821.27	6055	7996
395533	395698	166	2060.49	2086	2851
395831	395852	22	7335.77	7670	7980
396091	396299	209	2116.03	1693.5	5172
396426	396556	131	5036.73	5101	7618
396665	397015	351	5062.36	6326.5	7998
398664	398718	55	5.45	5	10
399277	399327	51	9.14	6	63
399838	399846	9	5.56	6	8
401252	401262	11	220.27	242	243
402307	402647	341	4.34	3	10
403458	403545	88	216.89	301	310
406589	406637	49	1.96	2	2
407574	407576	3	14.00	21	21
407649	407679	31	5.45	6	8
408397	408445	49	3.92	4	4
409196	409288	93	4.81	5	6
409769	409863	95	0.55	1	2
411898	411929	32	4.81	5	6
413942	413980	39	2.38	3	4
415313	415316	4	9.75	13	13
415776	415809	34	10.44	10	16
