#start	end	length	mean	median	max
1	317	317	0.00	0	0
1671	1866	196	0.23	0	1
3010	3121	112	0.00	0	0
4463	4578	116	0.00	0	0
4864	4869	6	0.00	0	0
5980	6030	51	0.00	0	0
7969	8065	97	0.00	0	0
10592	10728	137	0.00	0	0
12241	12258	18	0.00	0	0
12775	12918	144	0.00	0	0
15873	16219	347	0.09	0	2
17324	17344	21	0.00	0	0
19921	19924	4	0.00	0	0
20255	20308	54	0.00	0	0
21425	21652	228	0.00	0	0
23084	23132	49	0.00	0	0
23952	24194	243	0.00	0	0
24933	24950	18	0.00	0	0
25350	25351	2	0.00	0	0
25838	25862	25	0.00	0	0
27466	27495	30	0.00	0	0
28198	28254	57	0.00	0	0
28894	29100	207	0.08	0	1
31003	31089	87	0.00	0	0
31963	31998	36	0.00	0	0
32107	32198	92	0.00	0	0
32535	32572	38	0.00	0	0
33380	33398	19	0.00	0	0
34452	34655	204	0.00	0	0
38018	38032	15	0.00	0	0
39383	39386	4	0.00	0	0
40470	40706	237	0.00	0	0
41730	41804	75	0.00	0	0
44269	44283	15	0.00	0	0
45223	45326	104	0.00	0	0
46434	46452	19	0.00	0	0
47230	47336	107	0.14	0	1
47994	48075	82	0.00	0	0
49306	49586	281	0.00	0	0
49878	49935	58	0.00	0	0
50470	50515	46	0.24	0	1
50753	50908	156	0.29	0	3
51518	51775	258	0.00	0	0
52533	52630	98	0.00	0	0
53924	53944	21	0.00	0	0
54670	54838	169	0.00	0	0
56810	56814	5	0.00	0	0
57259	57285	27	0.00	0	0
58636	58693	58	0.00	0	0
58841	58896	56	0.00	0	0
60187	60227	41	0.00	0	0
60402	60505	104	0.00	0	0
60797	60947	151	0.00	0	0
64657	64676	20	0.00	0	0
64926	64949	24	0.00	0	0
66066	66152	87	0.00	0	0
70647	70654	8	0.00	0	0
71394	71407	14	0.00	0	0
71714	71734	21	0.00	0	0
72371	72384	14	0.00	0	0
73657	73762	106	0.00	0	0
74096	74131	36	0.00	0	0
74570	75135	566	0.00	0	0
75730	75799	70	0.00	0	0
76520	76759	240	0.00	0	0
78580	78604	25	0.00	0	0
79268	79374	107	0.00	0	0
80329	80418	90	0.07	0	1
80489	81053	565	0.03	0	1
81840	81843	4	0.00	0	0
82465	82703	239	0.07	0	1
83028	83124	97	0.00	0	0
83491	83548	58	0.00	0	0
84530	84922	393	0.00	0	0
85610	85689	80	0.00	0	0
93870	93928	59	0.00	0	0
94169	94182	14	0.00	0	0
97571	97573	3	0.00	0	0
98942	98956	15	0.00	0	0
99828	100005	178	0.00	0	0
100636	100935	300	0.00	0	0
101899	101924	26	0.00	0	0
102729	102752	24	0.00	0	0
103662	103775	114	0.00	0	0
104178	104301	124	0.00	0	0
104650	104717	68	0.00	0	0
105009	105122	114	0.00	0	0
105411	105426	16	0.00	0	0
106057	106151	95	0.00	0	0
106521	106803	283	0.00	0	0
109084	109188	105	0.00	0	0
110089	110115	27	0.00	0	0
113630	113774	145	0.00	0	0
114606	114642	37	0.43	0	1
115756	115864	109	0.00	0	0
117235	117455	221	0.00	0	0
117906	117913	8	0.00	0	0
118247	118465	219	0.07	0	1
118892	118905	14	0.00	0	0
119320	119599	280	0.00	0	0
119987	120001	15	0.00	0	0
120512	120561	50	0.00	0	0
120862	120917	56	0.00	0	0
123978	123989	12	0.00	0	0
125413	125429	17	0.00	0	0
126003	126019	17	0.00	0	0
127030	127050	21	0.00	0	0
128180	128220	41	0.39	0	1
130567	130762	196	0.00	0	0
131510	131581	72	0.00	0	0
133088	133268	181	0.00	0	0
133500	133513	14	0.00	0	0
133790	133932	143	0.00	0	0
134033	134121	89	0.00	0	0
135694	135797	104	0.00	0	0
136746	136758	13	0.00	0	0
137650	137852	203	0.12	0	1
138135	138137	3	0.00	0	0
139808	139821	14	0.00	0	0
140257	140258	2	0.00	0	0
140607	140716	110	0.00	0	0
140921	140936	16	0.00	0	0
141342	141725	384	0.00	0	0
142107	142242	136	0.00	0	0
142612	142658	47	0.00	0	0
142968	143107	140	0.11	0	1
144761	144984	224	0.00	0	0
145921	145935	15	0.00	0	0
147393	147398	6	0.00	0	0
148077	148358	282	0.00	0	0
150696	150743	48	0.00	0	0
151554	151839	286	0.00	0	0
153922	154116	195	0.00	0	0
155830	155873	44	0.00	0	0
156702	156920	219	0.00	0	0
157911	157918	8	0.00	0	0
158750	158762	13	0.00	0	0
159150	159200	51	0.00	0	0
161094	161140	47	0.00	0	0
161423	161539	117	0.11	0	1
162395	162458	64	0.00	0	0
163722	164119	398	0.00	0	0
166460	166624	165	0.00	0	0
166720	167357	638	0.00	0	0
167661	167766	106	0.00	0	0
169012	169291	280	0.11	0	2
170150	170223	74	0.00	0	0
172216	172382	167	0.00	0	0
173595	173632	38	0.00	0	0
174509	174510	2	0.00	0	0
175357	175386	30	0.00	0	0
176641	176725	85	0.00	0	0
180026	180030	5	0.00	0	0
182320	182325	6	0.00	0	0
183985	184059	75	0.00	0	0
184855	185148	294	0.00	0	0
186373	186428	56	0.00	0	0
187930	188051	122	0.00	0	0
188307	188447	141	0.00	0	0
189327	189350	24	0.00	0	0
190086	190251	166	0.00	0	0
191068	191244	177	0.00	0	0
191920	191970	51	0.00	0	0
193866	194552	687	0.00	0	0
194859	194980	122	0.00	0	0
195287	195675	389	0.00	0	0
197047	197099	53	0.00	0	0
198054	198098	45	0.00	0	0
198925	199082	158	0.00	0	0
200034	200277	244	0.00	0	0
201865	202047	183	0.00	0	0
202166	202197	32	0.00	0	0
203728	203928	201	0.00	0	0
205846	205875	30	0.00	0	0
206752	206825	74	0.00	0	0
207147	207283	137	0.00	0	0
207743	207795	53	0.00	0	0
208126	208194	69	0.00	0	0
208867	208945	79	0.20	0	1
209885	210180	296	0.00	0	0
210802	210893	92	0.00	0	0
211476	211584	109	0.00	0	0
212143	212259	117	0.00	0	0
215797	215829	33	0.00	0	0
217417	217442	26	0.00	0	0
217719	217949	231	0.00	0	0
218334	218486	153	0.01	0	1
218913	219021	109	0.00	0	0
220966	221313	348	0.22	0	5
223387	223504	118	0.00	0	0
224282	224299	18	0.00	0	0
